order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code,customer_city,customer_state,customer_segment,item_count,revenue,freight,unique_products,payment_type,payment_installments,payment_value,review_score,year,month,day_of_week,hour,quarter,is_weekend,total_order_value,delivery_days
ORD_000088,CUST_00379,delivered,2021-01-09 09:00:00,2021-01-10 07:00:00,2021-01-10 09:00:00,2021-01-23 09:00:00,2021-02-05 09:00:00,UNIQ_00379,95717,Sao Paulo,CE,B2B,1,33.44,9.11,1,debit_card,6,42.55,4.0,2021,1,5,9,1,1,42.55,14
ORD_000089,CUST_02282,delivered,2021-01-09 09:15:00,2021-01-09 23:15:00,2021-01-13 09:15:00,2021-01-28 09:15:00,2021-01-24 09:15:00,UNIQ_02282,64805,Brasilia,PR,Wholesale,1,79.01,29.63,1,debit_card,1,108.64,5.0,2021,1,5,9,1,1,108.64,19
ORD_000090,CUST_01151,delivered,2021-01-09 09:47:00,2021-01-09 15:47:00,2021-01-10 09:47:00,2021-01-20 09:47:00,2021-01-28 09:47:00,UNIQ_01151,44737,Brasilia,DF,B2B,1,30.83,51.52,1,boleto,2,82.35,,2021,1,5,9,1,1,82.35,11
ORD_000091,CUST_01304,delivered,2021-01-09 10:04:00,2021-01-10 01:04:00,2021-01-12 10:04:00,2021-01-29 10:04:00,2021-01-25 10:04:00,UNIQ_01304,11824,Recife,MG,B2B,1,105.7,41.87,1,boleto,3,147.57,5.0,2021,1,5,10,1,1,147.57,20
ORD_000092,CUST_00641,delivered,2021-01-09 12:35:00,2021-01-10 03:35:00,2021-01-10 12:35:00,2021-01-13 12:35:00,2021-01-21 12:35:00,UNIQ_00641,30028,Belo Horizonte,MG,B2C,1,43.57,36.45,1,voucher,1,80.02,5.0,2021,1,5,12,1,1,80.02000000000001,4
ORD_000093,CUST_00857,delivered,2021-01-09 12:37:00,2021-01-10 11:37:00,2021-01-10 12:37:00,2021-01-28 12:37:00,2021-02-02 12:37:00,UNIQ_00857,34267,Curitiba,RS,B2B,3,133.25,76.77,3,debit_card,2,210.02,1.0,2021,1,5,12,1,1,210.01999999999998,19
ORD_000094,CUST_01486,delivered,2021-01-09 13:28:00,2021-01-10 07:28:00,2021-01-10 13:28:00,2021-01-25 13:28:00,2021-01-31 13:28:00,UNIQ_01486,22463,Manaus,DF,B2B,2,77.05000000000001,71.4,2,credit_card,3,148.45,5.0,2021,1,5,13,1,1,148.45000000000002,16
ORD_000095,CUST_02695,delivered,2021-01-09 13:39:00,2021-01-10 07:39:00,2021-01-12 13:39:00,2021-01-14 13:39:00,2021-01-23 13:39:00,UNIQ_02695,59479,Porto Alegre,PE,B2B,3,186.25,149.53,3,debit_card,6,335.78,,2021,1,5,13,1,1,335.78,5
ORD_000096,CUST_01145,delivered,2021-01-09 13:50:00,2021-01-10 07:50:00,2021-01-11 13:50:00,2021-01-28 13:50:00,2021-01-25 13:50:00,UNIQ_01145,28894,Belo Horizonte,CE,Wholesale,1,17.65,46.25,1,debit_card,3,63.9,1.0,2021,1,5,13,1,1,63.9,19
ORD_000097,CUST_00722,delivered,2021-01-09 14:32:00,2021-01-09 20:32:00,2021-01-12 14:32:00,2021-01-25 14:32:00,2021-01-27 14:32:00,UNIQ_00722,12671,Belo Horizonte,AM,B2C,1,47.74,9.37,1,boleto,12,57.11,5.0,2021,1,5,14,1,1,57.11,16
ORD_000098,CUST_01774,delivered,2021-01-09 14:47:00,2021-01-10 03:47:00,2021-01-10 14:47:00,2021-01-28 14:47:00,2021-02-06 14:47:00,UNIQ_01774,53863,Manaus,MG,B2B,2,193.78,43.85,2,boleto,6,237.63,4.0,2021,1,5,14,1,1,237.63,19
ORD_000099,CUST_02071,delivered,2021-01-09 15:20:00,2021-01-09 17:20:00,2021-01-11 15:20:00,2021-01-18 15:20:00,2021-01-30 15:20:00,UNIQ_02071,63242,Rio de Janeiro,MG,B2B,2,204.93,107.64,2,boleto,1,312.57,,2021,1,5,15,1,1,312.57,9
ORD_000100,CUST_01887,shipped,2021-01-09 15:38:00,2021-01-09 23:38:00,2021-01-12 15:38:00,2021-01-12 15:38:00,2021-01-28 15:38:00,UNIQ_01887,77286,Porto Alegre,AM,B2C,1,41.52,22.79,1,voucher,6,64.31,3.0,2021,1,5,15,1,1,64.31,3
ORD_000101,CUST_01064,invoiced,2021-01-09 18:10:00,2021-01-09 21:10:00,2021-01-14 18:10:00,2021-01-20 18:10:00,2021-01-22 18:10:00,UNIQ_01064,89806,Recife,SP,B2C,3,124.38,59.34,3,boleto,1,183.72,5.0,2021,1,5,18,1,1,183.72,11
ORD_000102,CUST_01094,delivered,2021-01-09 19:23:00,2021-01-10 10:23:00,2021-01-12 19:23:00,2021-01-18 19:23:00,2021-02-06 19:23:00,UNIQ_01094,27892,Rio de Janeiro,CE,B2B,3,229.51,137.94,3,boleto,3,367.45,4.0,2021,1,5,19,1,1,367.45,9
ORD_000103,CUST_02787,delivered,2021-01-09 20:16:00,2021-01-10 05:16:00,2021-01-12 20:16:00,2021-01-20 20:16:00,2021-01-27 20:16:00,UNIQ_02787,63511,Porto Alegre,RS,B2C,1,13.36,78.21,1,credit_card,1,91.57,4.0,2021,1,5,20,1,1,91.57,11
ORD_000104,CUST_02665,shipped,2021-01-09 22:46:00,2021-01-10 16:46:00,2021-01-12 22:46:00,2021-01-16 22:46:00,2021-02-01 22:46:00,UNIQ_02665,83242,Curitiba,GO,B2C,1,19.66,67.11,1,debit_card,12,86.77,,2021,1,5,22,1,1,86.77,7
ORD_000105,CUST_02781,shipped,2021-01-10 06:14:00,2021-01-11 01:14:00,2021-01-14 06:14:00,2021-01-18 06:14:00,2021-02-09 06:14:00,UNIQ_02781,94320,Recife,DF,B2C,1,70.43,19.51,1,debit_card,3,89.94,5.0,2021,1,6,6,1,1,89.94000000000001,8
ORD_000106,CUST_02041,delivered,2021-01-10 06:17:00,2021-01-10 07:17:00,2021-01-14 06:17:00,2021-01-28 06:17:00,2021-01-31 06:17:00,UNIQ_02041,20345,Porto Alegre,CE,B2B,2,113.93,47.25,2,debit_card,3,161.18,,2021,1,6,6,1,1,161.18,18
ORD_000107,CUST_00200,delivered,2021-01-10 07:41:00,2021-01-10 15:41:00,2021-01-12 07:41:00,2021-01-30 07:41:00,2021-01-23 07:41:00,UNIQ_00200,89507,Sao Paulo,AM,B2B,1,140.21,74.74,1,debit_card,3,214.95,,2021,1,6,7,1,1,214.95,20
ORD_000108,CUST_00461,delivered,2021-01-10 08:00:00,2021-01-10 09:00:00,2021-01-11 08:00:00,2021-01-24 08:00:00,2021-01-20 08:00:00,UNIQ_00461,15075,Sao Paulo,AM,Wholesale,5,497.9000000000001,182.01,5,debit_card,2,679.91,4.0,2021,1,6,8,1,1,679.9100000000001,14
ORD_000109,CUST_02037,delivered,2021-01-10 08:20:00,2021-01-10 17:20:00,2021-01-12 08:20:00,2021-01-19 08:20:00,2021-01-19 08:20:00,UNIQ_02037,78062,Curitiba,PA,B2B,4,565.29,131.87,4,voucher,1,697.16,1.0,2021,1,6,8,1,1,697.16,9
ORD_000110,CUST_00795,delivered,2021-01-10 19:22:00,2021-01-11 07:22:00,2021-01-14 19:22:00,2021-01-17 19:22:00,2021-01-19 19:22:00,UNIQ_00795,69087,Curitiba,CE,B2B,1,120.2,39.69,1,voucher,1,159.89,5.0,2021,1,6,19,1,1,159.89,7
ORD_000111,CUST_02633,delivered,2021-01-10 19:41:00,2021-01-11 13:41:00,2021-01-11 19:41:00,2021-01-16 19:41:00,2021-01-23 19:41:00,UNIQ_02633,79228,Fortaleza,RJ,B2B,4,308.52,163.78,4,credit_card,6,472.3,,2021,1,6,19,1,1,472.29999999999995,6
ORD_000112,CUST_00671,delivered,2021-01-10 20:25:00,2021-01-11 13:25:00,2021-01-14 20:25:00,2021-01-13 20:25:00,2021-01-28 20:25:00,UNIQ_00671,67125,Sao Paulo,PE,B2B,1,60.57,57.53,1,voucher,1,118.1,1.0,2021,1,6,20,1,1,118.1,3
ORD_000113,CUST_02655,delivered,2021-01-10 21:33:00,2021-01-10 22:33:00,2021-01-13 21:33:00,2021-01-15 21:33:00,2021-01-26 21:33:00,UNIQ_02655,76895,Sao Paulo,DF,B2B,4,642.87,234.66000000000003,4,credit_card,6,877.53,5.0,2021,1,6,21,1,1,877.53,5
ORD_000114,CUST_02772,delivered,2021-01-10 22:29:00,2021-01-11 21:29:00,2021-01-11 22:29:00,2021-01-20 22:29:00,2021-02-09 22:29:00,UNIQ_02772,87550,Fortaleza,DF,B2B,1,246.25,73.93,1,debit_card,6,320.18,,2021,1,6,22,1,1,320.18,10
ORD_000115,CUST_00104,delivered,2021-01-11 06:50:00,2021-01-12 01:50:00,2021-01-16 06:50:00,2021-01-21 06:50:00,2021-02-06 06:50:00,UNIQ_00104,84341,Rio de Janeiro,PA,B2B,1,97.69,29.89,1,debit_card,2,127.58,5.0,2021,1,0,6,1,0,127.58,10
ORD_000116,CUST_02833,delivered,2021-01-11 10:38:00,2021-01-12 02:38:00,2021-01-12 10:38:00,2021-01-31 10:38:00,2021-01-23 10:38:00,UNIQ_02833,53642,Belo Horizonte,RJ,B2C,2,115.23,72.44,2,voucher,3,187.67,2.0,2021,1,0,10,1,0,187.67000000000002,20
ORD_000117,CUST_02167,shipped,2021-01-11 11:01:00,2021-01-11 15:01:00,2021-01-15 11:01:00,2021-01-20 11:01:00,2021-01-28 11:01:00,UNIQ_02167,63665,Manaus,GO,B2B,2,363.4,115.72999999999999,2,boleto,6,479.13,3.0,2021,1,0,11,1,0,479.13,9
ORD_000118,CUST_01684,delivered,2021-01-11 11:39:00,2021-01-12 05:39:00,2021-01-15 11:39:00,2021-01-14 11:39:00,2021-02-04 11:39:00,UNIQ_01684,29194,Porto Alegre,MG,Wholesale,3,158.72,138.92,3,voucher,1,297.64,5.0,2021,1,0,11,1,0,297.64,3
ORD_000119,CUST_01399,delivered,2021-01-11 11:49:00,2021-01-12 01:49:00,2021-01-16 11:49:00,2021-01-14 11:49:00,2021-01-30 11:49:00,UNIQ_01399,29340,Sao Paulo,AM,Wholesale,1,188.31,79.02,1,credit_card,1,267.33,4.0,2021,1,0,11,1,0,267.33,3
ORD_000120,CUST_00605,delivered,2021-01-11 14:45:00,2021-01-11 17:45:00,2021-01-14 14:45:00,2021-01-22 14:45:00,2021-02-02 14:45:00,UNIQ_00605,97500,Curitiba,DF,B2C,1,50.09,75.45,1,boleto,12,125.54,,2021,1,0,14,1,0,125.54,11
ORD_000121,CUST_00912,shipped,2021-01-11 15:09:00,2021-01-12 01:09:00,2021-01-14 15:09:00,2021-01-14 15:09:00,2021-01-26 15:09:00,UNIQ_00912,83147,Brasilia,AM,Wholesale,1,63.33,44.4,1,debit_card,2,107.73,,2021,1,0,15,1,0,107.72999999999999,3
ORD_000122,CUST_01822,delivered,2021-01-11 21:50:00,2021-01-12 02:50:00,2021-01-14 21:50:00,2021-01-15 21:50:00,2021-01-28 21:50:00,UNIQ_01822,39693,Sao Paulo,BA,B2C,1,28.11,57.2,1,voucher,3,85.31,5.0,2021,1,0,21,1,0,85.31,4
ORD_000123,CUST_01896,delivered,2021-01-12 08:09:00,2021-01-12 14:09:00,2021-01-13 08:09:00,2021-01-22 08:09:00,2021-02-01 08:09:00,UNIQ_01896,16980,Porto Alegre,MA,B2B,1,11.24,69.01,1,debit_card,1,80.25,5.0,2021,1,1,8,1,0,80.25,10
ORD_000124,CUST_01856,delivered,2021-01-12 10:49:00,2021-01-13 06:49:00,2021-01-17 10:49:00,2021-01-30 10:49:00,2021-01-28 10:49:00,UNIQ_01856,50562,Belo Horizonte,MG,B2B,1,44.87,64.72,1,boleto,1,109.59,,2021,1,1,10,1,0,109.59,18
ORD_000125,CUST_00541,delivered,2021-01-12 10:55:00,2021-01-12 18:55:00,2021-01-15 10:55:00,2021-01-28 10:55:00,2021-01-28 10:55:00,UNIQ_00541,81819,Porto Alegre,RS,B2B,2,95.34,114.43,2,boleto,6,209.77,5.0,2021,1,1,10,1,0,209.77,16
ORD_000126,CUST_02365,delivered,2021-01-12 14:11:00,2021-01-13 02:11:00,2021-01-16 14:11:00,2021-01-26 14:11:00,2021-01-26 14:11:00,UNIQ_02365,77568,Sao Paulo,AM,Wholesale,3,91.87,114.72,3,debit_card,2,206.59,5.0,2021,1,1,14,1,0,206.59,14
ORD_000127,CUST_01762,delivered,2021-01-12 15:44:00,2021-01-13 14:44:00,2021-01-13 15:44:00,2021-02-01 15:44:00,2021-01-22 15:44:00,UNIQ_01762,30807,Manaus,SC,B2B,1,48.13,34.96,1,debit_card,6,83.09,5.0,2021,1,1,15,1,0,83.09,20
ORD_000128,CUST_01640,delivered,2021-01-12 17:06:00,2021-01-13 04:06:00,2021-01-14 17:06:00,2021-01-24 17:06:00,2021-01-25 17:06:00,UNIQ_01640,51033,Fortaleza,PA,Wholesale,2,127.31,43.36,2,voucher,1,170.67,5.0,2021,1,1,17,1,0,170.67000000000002,12
ORD_000129,CUST_02794,delivered,2021-01-12 20:49:00,2021-01-13 19:49:00,2021-01-15 20:49:00,2021-01-15 20:49:00,2021-01-24 20:49:00,UNIQ_02794,41584,Manaus,RJ,B2C,2,147.22,118.72,2,voucher,2,265.94,5.0,2021,1,1,20,1,0,265.94,3
ORD_000130,CUST_01327,delivered,2021-01-12 21:39:00,2021-01-13 07:39:00,2021-01-13 21:39:00,2021-01-18 21:39:00,2021-02-05 21:39:00,UNIQ_01327,94889,Rio de Janeiro,AM,B2B,1,28.03,56.34,1,voucher,6,84.37,5.0,2021,1,1,21,1,0,84.37,6
ORD_000131,CUST_01666,delivered,2021-01-12 21:40:00,2021-01-13 19:40:00,2021-01-13 21:40:00,2021-01-24 21:40:00,2021-01-22 21:40:00,UNIQ_01666,50668,Recife,PR,B2C,2,114.81,140.14,2,debit_card,2,254.95,5.0,2021,1,1,21,1,0,254.95,12
ORD_000132,CUST_00772,shipped,2021-01-13 07:25:00,2021-01-14 07:25:00,2021-01-14 07:25:00,2021-01-17 07:25:00,2021-02-12 07:25:00,UNIQ_00772,74251,Rio de Janeiro,AM,B2B,1,35.03,17.66,1,voucher,1,52.69,,2021,1,2,7,1,0,52.69,4
ORD_000133,CUST_00799,delivered,2021-01-13 07:29:00,2021-01-13 19:29:00,2021-01-17 07:29:00,2021-01-26 07:29:00,2021-01-31 07:29:00,UNIQ_00799,89997,Porto Alegre,AM,B2B,3,181.51999999999998,95.67,3,voucher,1,277.19,5.0,2021,1,2,7,1,0,277.19,13
ORD_000134,CUST_01918,delivered,2021-01-13 08:01:00,2021-01-14 04:01:00,2021-01-17 08:01:00,2021-01-29 08:01:00,2021-02-01 08:01:00,UNIQ_01918,90654,Curitiba,CE,B2C,2,118.02,108.88999999999999,2,credit_card,1,226.91,3.0,2021,1,2,8,1,0,226.90999999999997,16
ORD_000135,CUST_00014,delivered,2021-01-13 11:52:00,2021-01-13 17:52:00,2021-01-14 11:52:00,2021-01-26 11:52:00,2021-01-22 11:52:00,UNIQ_00014,14165,Salvador,PE,Wholesale,3,238.0,150.88,3,boleto,3,388.88,5.0,2021,1,2,11,1,0,388.88,13
ORD_000136,CUST_00457,delivered,2021-01-13 13:17:00,2021-01-13 15:17:00,2021-01-17 13:17:00,2021-01-16 13:17:00,2021-01-26 13:17:00,UNIQ_00457,44970,Belo Horizonte,RS,Wholesale,1,69.59,47.19,1,voucher,1,116.78,5.0,2021,1,2,13,1,0,116.78,3
ORD_000137,CUST_01142,delivered,2021-01-13 14:14:00,2021-01-14 01:14:00,2021-01-14 14:14:00,2021-01-20 14:14:00,2021-02-02 14:14:00,UNIQ_01142,78937,Manaus,ES,Wholesale,1,24.51,54.56,1,boleto,2,79.07,5.0,2021,1,2,14,1,0,79.07000000000001,7
ORD_000138,CUST_00254,delivered,2021-01-13 14:33:00,2021-01-14 14:33:00,2021-01-17 14:33:00,2021-01-27 14:33:00,2021-02-05 14:33:00,UNIQ_00254,63883,Recife,SC,B2C,2,175.01,69.82,2,credit_card,1,244.83,,2021,1,2,14,1,0,244.82999999999998,14
ORD_000139,CUST_02645,processing,2021-01-13 15:30:00,2021-01-14 03:30:00,2021-01-14 15:30:00,2021-01-30 15:30:00,2021-01-25 15:30:00,UNIQ_02645,31566,Rio de Janeiro,MA,B2B,3,189.12,129.39999999999998,3,debit_card,1,318.52,5.0,2021,1,2,15,1,0,318.52,17
ORD_000140,CUST_00192,delivered,2021-01-13 20:21:00,2021-01-14 15:21:00,2021-01-15 20:21:00,2021-02-02 20:21:00,2021-01-27 20:21:00,UNIQ_00192,26483,Belo Horizonte,ES,B2B,2,132.56,94.81,2,credit_card,1,227.37,5.0,2021,1,2,20,1,0,227.37,20
ORD_000141,CUST_02578,delivered,2021-01-13 21:40:00,2021-01-14 11:40:00,2021-01-14 21:40:00,2021-01-31 21:40:00,2021-01-27 21:40:00,UNIQ_02578,34219,Belo Horizonte,BA,B2C,5,446.97,219.51,5,boleto,2,666.48,5.0,2021,1,2,21,1,0,666.48,18
ORD_000142,CUST_02869,shipped,2021-01-13 22:02:00,2021-01-14 13:02:00,2021-01-14 22:02:00,2021-01-17 22:02:00,2021-02-10 22:02:00,UNIQ_02869,29126,Porto Alegre,RS,B2B,1,72.5,57.54,1,voucher,6,130.04,4.0,2021,1,2,22,1,0,130.04,4
ORD_000143,CUST_01463,delivered,2021-01-13 22:16:00,2021-01-14 09:16:00,2021-01-14 22:16:00,2021-01-17 22:16:00,2021-02-12 22:16:00,UNIQ_01463,52622,Porto Alegre,PR,B2C,1,171.65,65.99,1,voucher,1,237.64,,2021,1,2,22,1,0,237.64,4
ORD_000144,CUST_00625,delivered,2021-01-14 06:09:00,2021-01-14 21:09:00,2021-01-16 06:09:00,2021-01-27 06:09:00,2021-01-25 06:09:00,UNIQ_00625,92149,Salvador,ES,B2C,1,70.66,24.92,1,boleto,2,95.58,3.0,2021,1,3,6,1,0,95.58,13
ORD_000145,CUST_01800,shipped,2021-01-14 06:19:00,2021-01-14 22:19:00,2021-01-18 06:19:00,2021-01-18 06:19:00,2021-02-09 06:19:00,UNIQ_01800,83259,Sao Paulo,CE,B2B,1,63.13,31.05,1,credit_card,3,94.18,5.0,2021,1,3,6,1,0,94.18,4
ORD_000146,CUST_02200,delivered,2021-01-14 06:32:00,2021-01-15 02:32:00,2021-01-16 06:32:00,2021-01-21 06:32:00,2021-02-12 06:32:00,UNIQ_02200,42847,Belo Horizonte,DF,B2B,3,152.88,168.95000000000002,3,voucher,6,321.83,4.0,2021,1,3,6,1,0,321.83000000000004,7
ORD_000147,CUST_00258,delivered,2021-01-14 08:55:00,2021-01-15 04:55:00,2021-01-19 08:55:00,2021-01-31 08:55:00,2021-01-22 08:55:00,UNIQ_00258,95649,Belo Horizonte,RS,B2C,1,95.16,73.98,1,debit_card,1,169.14,5.0,2021,1,3,8,1,0,169.14,17
ORD_000148,CUST_00101,delivered,2021-01-14 10:02:00,2021-01-14 13:02:00,2021-01-16 10:02:00,2021-01-17 10:02:00,2021-02-12 10:02:00,UNIQ_00101,45093,Curitiba,RJ,B2B,2,167.86,122.44,2,voucher,1,290.3,5.0,2021,1,3,10,1,0,290.3,3
ORD_000149,CUST_01506,delivered,2021-01-14 15:16:00,2021-01-14 19:16:00,2021-01-15 15:16:00,2021-01-25 15:16:00,2021-01-30 15:16:00,UNIQ_01506,83608,Recife,BA,Wholesale,1,36.99,28.69,1,voucher,3,65.68,,2021,1,3,15,1,0,65.68,11
ORD_000150,CUST_01334,delivered,2021-01-14 16:59:00,2021-01-15 14:59:00,2021-01-19 16:59:00,2021-01-29 16:59:00,2021-02-03 16:59:00,UNIQ_01334,25292,Brasilia,BA,B2B,3,125.89,147.04000000000002,3,boleto,1,272.93,4.0,2021,1,3,16,1,0,272.93,15
ORD_000151,CUST_02659,delivered,2021-01-14 18:43:00,2021-01-15 01:43:00,2021-01-15 18:43:00,2021-01-23 18:43:00,2021-01-21 18:43:00,UNIQ_02659,27294,Rio de Janeiro,PR,Wholesale,3,176.81,99.32,3,credit_card,3,276.13,,2021,1,3,18,1,0,276.13,9
ORD_000152,CUST_02127,delivered,2021-01-14 19:00:00,2021-01-15 10:00:00,2021-01-18 19:00:00,2021-01-29 19:00:00,2021-02-06 19:00:00,UNIQ_02127,69250,Brasilia,MA,B2B,1,24.62,47.31,1,debit_card,1,71.93,3.0,2021,1,3,19,1,0,71.93,15
ORD_000153,CUST_02697,delivered,2021-01-14 19:11:00,2021-01-15 14:11:00,2021-01-16 19:11:00,2021-01-19 19:11:00,2021-01-30 19:11:00,UNIQ_02697,20518,Manaus,MA,Wholesale,1,52.74,74.91,1,boleto,1,127.65,4.0,2021,1,3,19,1,0,127.65,5
ORD_000154,CUST_00187,delivered,2021-01-14 22:43:00,2021-01-15 16:43:00,2021-01-15 22:43:00,2021-01-20 22:43:00,2021-02-02 22:43:00,UNIQ_00187,20322,Salvador,PE,B2B,1,61.31,26.7,1,credit_card,6,88.01,,2021,1,3,22,1,0,88.01,6
ORD_000155,CUST_00149,delivered,2021-01-15 07:49:00,2021-01-15 15:49:00,2021-01-17 07:49:00,2021-02-03 07:49:00,2021-02-12 07:49:00,UNIQ_00149,80381,Curitiba,PE,B2B,4,185.51999999999998,189.23,4,boleto,1,374.75,,2021,1,4,7,1,0,374.75,19
ORD_000156,CUST_00104,shipped,2021-01-15 09:14:00,2021-01-15 10:14:00,2021-01-18 09:14:00,2021-01-24 09:14:00,2021-02-12 09:14:00,UNIQ_00104,84341,Rio de Janeiro,PA,B2B,2,602.0600000000001,66.63,2,voucher,12,668.69,,2021,1,4,9,1,0,668.69,9
ORD_000157,CUST_00623,delivered,2021-01-15 12:02:00,2021-01-16 11:02:00,2021-01-19 12:02:00,2021-02-03 12:02:00,2021-02-05 12:02:00,UNIQ_00623,78327,Fortaleza,BA,B2C,1,40.59,65.9,1,voucher,3,106.49,3.0,2021,1,4,12,1,0,106.49000000000001,19
ORD_000158,CUST_01982,delivered,2021-01-15 12:44:00,2021-01-15 22:44:00,2021-01-20 12:44:00,2021-01-31 12:44:00,2021-01-31 12:44:00,UNIQ_01982,55193,Manaus,CE,Wholesale,1,52.5,5.59,1,debit_card,12,58.09,5.0,2021,1,4,12,1,0,58.09,16
ORD_000159,CUST_02796,delivered,2021-01-15 13:04:00,2021-01-16 00:04:00,2021-01-19 13:04:00,2021-01-26 13:04:00,2021-01-23 13:04:00,UNIQ_02796,49418,Belo Horizonte,SP,B2C,1,16.66,56.3,1,debit_card,3,72.96,4.0,2021,1,4,13,1,0,72.96,11
ORD_000160,CUST_00730,delivered,2021-01-15 13:13:00,2021-01-16 04:13:00,2021-01-18 13:13:00,2021-02-03 13:13:00,2021-02-06 13:13:00,UNIQ_00730,83920,Porto Alegre,ES,B2C,1,72.96,59.43,1,boleto,6,132.39,,2021,1,4,13,1,0,132.39,19
ORD_000161,CUST_02988,invoiced,2021-01-15 15:26:00,2021-01-16 05:26:00,2021-01-19 15:26:00,2021-02-04 15:26:00,2021-01-26 15:26:00,UNIQ_02988,15577,Belo Horizonte,BA,Wholesale,1,95.94,49.63,1,boleto,1,145.57,5.0,2021,1,4,15,1,0,145.57,20
ORD_000162,CUST_00525,delivered,2021-01-15 18:08:00,2021-01-15 23:08:00,2021-01-18 18:08:00,2021-01-24 18:08:00,2021-01-31 18:08:00,UNIQ_00525,63528,Fortaleza,CE,B2B,1,127.63,39.27,1,credit_card,12,166.9,4.0,2021,1,4,18,1,0,166.9,9
ORD_000163,CUST_00270,delivered,2021-01-15 19:30:00,2021-01-16 10:30:00,2021-01-16 19:30:00,2021-01-30 19:30:00,2021-02-07 19:30:00,UNIQ_00270,28373,Brasilia,DF,B2C,1,38.1,45.63,1,credit_card,1,83.73,,2021,1,4,19,1,0,83.73,15
ORD_000164,CUST_01267,delivered,2021-01-15 20:25:00,2021-01-16 05:25:00,2021-01-16 20:25:00,2021-01-22 20:25:00,2021-01-23 20:25:00,UNIQ_01267,94717,Fortaleza,BA,B2B,2,156.79,77.53,2,voucher,1,234.32,2.0,2021,1,4,20,1,0,234.32,7
ORD_000165,CUST_00764,delivered,2021-01-15 21:28:00,2021-01-16 08:28:00,2021-01-16 21:28:00,2021-01-31 21:28:00,2021-02-13 21:28:00,UNIQ_00764,96706,Curitiba,RS,B2B,1,30.98,8.11,1,credit_card,6,39.09,3.0,2021,1,4,21,1,0,39.09,16
ORD_000166,CUST_01310,delivered,2021-01-16 09:34:00,2021-01-17 07:34:00,2021-01-21 09:34:00,2021-02-01 09:34:00,2021-01-26 09:34:00,UNIQ_01310,98188,Fortaleza,SC,B2C,1,17.19,47.7,1,debit_card,2,64.89,5.0,2021,1,5,9,1,1,64.89,16
ORD_000167,CUST_01897,delivered,2021-01-16 10:08:00,2021-01-16 14:08:00,2021-01-17 10:08:00,2021-01-21 10:08:00,2021-02-08 10:08:00,UNIQ_01897,61964,Fortaleza,ES,B2B,3,123.15,213.43,3,boleto,2,336.58,4.0,2021,1,5,10,1,1,336.58000000000004,5
ORD_000168,CUST_02714,delivered,2021-01-16 10:16:00,2021-01-16 13:16:00,2021-01-19 10:16:00,2021-02-01 10:16:00,2021-02-07 10:16:00,UNIQ_02714,70686,Manaus,MG,B2B,1,26.54,63.75,1,boleto,1,90.29,4.0,2021,1,5,10,1,1,90.28999999999999,16
ORD_000169,CUST_00799,delivered,2021-01-16 12:29:00,2021-01-17 01:29:00,2021-01-19 12:29:00,2021-01-25 12:29:00,2021-02-11 12:29:00,UNIQ_00799,89997,Porto Alegre,AM,B2B,1,32.05,60.66,1,credit_card,12,92.71,4.0,2021,1,5,12,1,1,92.71,9
ORD_000170,CUST_00492,delivered,2021-01-16 14:29:00,2021-01-16 15:29:00,2021-01-18 14:29:00,2021-01-31 14:29:00,2021-02-11 14:29:00,UNIQ_00492,24208,Fortaleza,RS,B2C,2,353.06,65.23,2,voucher,12,418.29,4.0,2021,1,5,14,1,1,418.29,15
ORD_000171,CUST_01743,canceled,2021-01-16 16:59:00,2021-01-17 10:59:00,2021-01-20 16:59:00,2021-02-02 16:59:00,2021-02-11 16:59:00,UNIQ_01743,89299,Salvador,SP,B2B,3,363.34000000000003,121.77,3,credit_card,6,485.11,,2021,1,5,16,1,1,485.11,17
ORD_000172,CUST_00109,delivered,2021-01-16 18:34:00,2021-01-17 13:34:00,2021-01-17 18:34:00,2021-02-03 18:34:00,2021-02-07 18:34:00,UNIQ_00109,61856,Curitiba,MA,B2C,2,140.7,66.39,2,boleto,3,207.09,4.0,2021,1,5,18,1,1,207.08999999999997,18
ORD_000173,CUST_02475,shipped,2021-01-16 18:39:00,2021-01-17 06:39:00,2021-01-20 18:39:00,2021-01-21 18:39:00,2021-01-26 18:39:00,UNIQ_02475,47700,Brasilia,DF,B2B,1,27.81,18.72,1,voucher,1,46.53,3.0,2021,1,5,18,1,1,46.53,5
ORD_000174,CUST_01234,delivered,2021-01-16 19:16:00,2021-01-17 12:16:00,2021-01-21 19:16:00,2021-02-02 19:16:00,2021-02-07 19:16:00,UNIQ_01234,41091,Fortaleza,ES,Wholesale,1,159.4,6.08,1,credit_card,6,165.48,5.0,2021,1,5,19,1,1,165.48000000000002,17
ORD_000175,CUST_00929,shipped,2021-01-16 21:40:00,2021-01-17 16:40:00,2021-01-18 21:40:00,2021-02-02 21:40:00,2021-02-11 21:40:00,UNIQ_00929,89905,Brasilia,DF,Wholesale,2,174.32,80.85,2,credit_card,12,255.17,,2021,1,5,21,1,1,255.17,17
