review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
REV_967870,ORD_000339,4,Order Review,Good product.,2021-02-20 10:48:00,2021-02-25 10:48:00
REV_328166,ORD_000340,5,Order Review,Excellent quality.,2021-03-08 13:42:00,2021-03-09 13:42:00
REV_811458,ORD_000341,5,Order Review,Very satisfied.,2021-03-07 15:07:00,2021-03-14 15:07:00
REV_846364,ORD_000342,4,Order Review,Works well.,2021-03-02 17:59:00,2021-03-06 17:59:00
REV_713676,ORD_000343,2,Order Review,Poor quality.,2021-02-14 18:47:00,2021-02-18 18:47:00
REV_497137,ORD_000345,5,Order Review,Great product!,2021-03-09 19:18:00,2021-03-11 19:18:00
REV_976347,ORD_000346,5,Order Review,Very satisfied.,2021-02-19 19:37:00,2021-02-20 19:37:00
REV_970001,ORD_000347,3,Order Review,Average.,2021-02-26 20:13:00,2021-03-01 20:13:00
REV_573647,ORD_000348,4,Order Review,Works well.,2021-02-22 07:58:00,2021-02-25 07:58:00
REV_776337,ORD_000349,3,Order Review,Nothing special.,2021-03-05 10:48:00,2021-03-09 10:48:00
REV_316389,ORD_000350,4,Order Review,Happy with purchase.,2021-02-25 11:09:00,2021-03-04 11:09:00
REV_136105,ORD_000351,4,Order Review,Good product.,2021-02-28 12:18:00,2021-03-01 12:18:00
REV_542942,ORD_000352,4,Order Review,Good product.,2021-02-25 12:26:00,2021-03-07 12:26:00
REV_854876,ORD_000354,5,Order Review,Excellent quality.,2021-02-20 13:48:00,2021-03-02 13:48:00
REV_753651,ORD_000355,4,Order Review,Happy with purchase.,2021-02-18 14:18:00,2021-02-19 14:18:00
REV_444248,ORD_000356,4,Order Review,Decent quality.,2021-02-20 14:19:00,2021-03-02 14:19:00
REV_150825,ORD_000357,5,Order Review,Very satisfied.,2021-03-06 19:03:00,2021-03-09 19:03:00
REV_993363,ORD_000358,2,Order Review,Not as described.,2021-02-20 07:18:00,2021-03-02 07:18:00
REV_794513,ORD_000359,4,Order Review,Works well.,2021-02-26 07:40:00,2021-03-02 07:40:00
REV_805264,ORD_000360,5,Order Review,Excellent quality.,2021-02-23 09:28:00,2021-03-04 09:28:00
REV_908338,ORD_000361,2,Order Review,Expected better.,2021-02-20 09:41:00,2021-02-23 09:41:00
REV_292527,ORD_000362,5,Order Review,Excellent quality.,2021-03-08 10:05:00,2021-03-15 10:05:00
REV_171353,ORD_000363,5,Order Review,Great product!,2021-02-27 10:17:00,2021-03-03 10:17:00
REV_534171,ORD_000365,5,Order Review,Great product!,2021-03-06 13:54:00,2021-03-13 13:54:00
REV_234290,ORD_000366,5,Order Review,Excellent quality.,2021-03-10 15:12:00,2021-03-14 15:12:00
REV_852379,ORD_000368,5,Order Review,Excellent quality.,2021-02-18 18:38:00,2021-02-23 18:38:00
REV_237251,ORD_000369,5,Order Review,Great product!,2021-03-02 20:47:00,2021-03-10 20:47:00
REV_460791,ORD_000370,4,Order Review,Good product.,2021-03-05 07:35:00,2021-03-15 07:35:00
REV_775935,ORD_000371,2,Order Review,Not as described.,2021-02-25 10:31:00,2021-02-27 10:31:00
REV_454639,ORD_000372,5,Order Review,Very satisfied.,2021-02-22 10:52:00,2021-02-27 10:52:00
REV_326140,ORD_000373,3,Order Review,Nothing special.,2021-02-15 15:22:00,2021-02-23 15:22:00
REV_781201,ORD_000374,4,Order Review,Happy with purchase.,2021-02-22 15:57:00,2021-03-01 15:57:00
REV_187015,ORD_000375,5,Order Review,Highly recommend!,2021-02-26 17:02:00,2021-03-06 17:02:00
REV_151338,ORD_000376,4,Order Review,Good product.,2021-02-15 17:51:00,2021-02-21 17:51:00
REV_431583,ORD_000377,5,Order Review,Great product!,2021-03-02 20:48:00,2021-03-12 20:48:00
REV_343802,ORD_000378,5,Order Review,Very satisfied.,2021-02-26 06:00:00,2021-03-08 06:00:00
REV_280512,ORD_000379,3,Order Review,Could be better.,2021-02-16 08:09:00,2021-02-23 08:09:00
REV_144734,ORD_000381,4,Order Review,Happy with purchase.,2021-03-07 11:55:00,2021-03-09 11:55:00
REV_841716,ORD_000382,5,Order Review,Highly recommend!,2021-02-25 06:33:00,2021-02-27 06:33:00
REV_898373,ORD_000383,5,Order Review,Very satisfied.,2021-03-01 07:20:00,2021-03-04 07:20:00
REV_445783,ORD_000384,3,Order Review,OK for the price.,2021-02-20 08:54:00,2021-03-02 08:54:00
REV_562956,ORD_000385,4,Order Review,Good product.,2021-03-06 09:43:00,2021-03-10 09:43:00
REV_712392,ORD_000386,4,Order Review,Good product.,2021-03-05 10:44:00,2021-03-12 10:44:00
REV_142015,ORD_000388,5,Order Review,Great product!,2021-02-28 17:44:00,2021-03-05 17:44:00
REV_939089,ORD_000389,3,Order Review,OK for the price.,2021-02-20 21:04:00,2021-02-26 21:04:00
REV_162667,ORD_000390,3,Order Review,OK for the price.,2021-02-26 21:27:00,2021-03-03 21:27:00
REV_586290,ORD_000392,4,Order Review,Good product.,2021-03-14 10:27:00,2021-03-20 10:27:00
REV_613330,ORD_000393,2,Order Review,Disappointed.,2021-02-21 11:43:00,2021-02-23 11:43:00
REV_792641,ORD_000394,5,Order Review,Highly recommend!,2021-02-25 15:31:00,2021-02-27 15:31:00
REV_967544,ORD_000396,4,Order Review,Works well.,2021-03-10 19:59:00,2021-03-14 19:59:00
REV_442281,ORD_000397,5,Order Review,Excellent quality.,2021-02-25 21:20:00,2021-02-27 21:20:00
REV_680045,ORD_000400,5,Order Review,Very satisfied.,2021-03-03 07:00:00,2021-03-05 07:00:00
REV_287280,ORD_000401,5,Order Review,Highly recommend!,2021-02-26 09:48:00,2021-02-27 09:48:00
REV_259302,ORD_000403,3,Order Review,Nothing special.,2021-03-15 10:21:00,2021-03-23 10:21:00
REV_792662,ORD_000404,2,Order Review,Expected better.,2021-02-21 11:34:00,2021-02-28 11:34:00
REV_711397,ORD_000406,4,Order Review,Works well.,2021-02-26 15:03:00,2021-03-05 15:03:00
REV_103667,ORD_000408,5,Order Review,Excellent quality.,2021-03-15 06:31:00,2021-03-21 06:31:00
REV_401510,ORD_000409,3,Order Review,Could be better.,2021-02-22 08:08:00,2021-02-23 08:08:00
REV_586200,ORD_000410,2,Order Review,Poor quality.,2021-03-05 08:57:00,2021-03-10 08:57:00
REV_950648,ORD_000411,5,Order Review,Excellent quality.,2021-02-23 09:59:00,2021-03-05 09:59:00
REV_276469,ORD_000412,2,Order Review,Poor quality.,2021-02-22 10:34:00,2021-03-04 10:34:00
REV_932622,ORD_000413,4,Order Review,Works well.,2021-03-01 11:56:00,2021-03-04 11:56:00
REV_320664,ORD_000414,2,Order Review,Disappointed.,2021-03-13 14:21:00,2021-03-18 14:21:00
REV_164469,ORD_000415,2,Order Review,Expected better.,2021-03-04 15:25:00,2021-03-05 15:25:00
REV_601548,ORD_000416,5,Order Review,Highly recommend!,2021-03-02 17:39:00,2021-03-12 17:39:00
REV_867200,ORD_000417,5,Order Review,Very satisfied.,2021-03-11 18:18:00,2021-03-16 18:18:00
REV_156532,ORD_000418,3,Order Review,Nothing special.,2021-03-13 18:48:00,2021-03-20 18:48:00
REV_118941,ORD_000419,1,Order Review,Terrible!,2021-03-11 21:14:00,2021-03-17 21:14:00
REV_137400,ORD_000420,4,Order Review,Happy with purchase.,2021-03-15 22:01:00,2021-03-18 22:01:00
REV_443961,ORD_000421,3,Order Review,Average.,2021-03-07 06:56:00,2021-03-08 06:56:00
REV_587915,ORD_000425,5,Order Review,Excellent quality.,2021-03-18 15:11:00,2021-03-20 15:11:00
REV_674811,ORD_000426,5,Order Review,Excellent quality.,2021-03-16 16:02:00,2021-03-24 16:02:00
REV_377629,ORD_000427,4,Order Review,Happy with purchase.,2021-02-22 16:51:00,2021-03-04 16:51:00
REV_885182,ORD_000429,5,Order Review,Great product!,2021-03-02 18:33:00,2021-03-04 18:33:00
REV_306368,ORD_000430,5,Order Review,Great product!,2021-03-12 20:35:00,2021-03-18 20:35:00
REV_972665,ORD_000431,1,Order Review,Terrible!,2021-03-18 21:16:00,2021-03-20 21:16:00
REV_615176,ORD_000432,5,Order Review,Highly recommend!,2021-02-22 08:26:00,2021-03-04 08:26:00
REV_756257,ORD_000433,5,Order Review,Very satisfied.,2021-03-05 11:31:00,2021-03-13 11:31:00
REV_340272,ORD_000434,4,Order Review,Good product.,2021-03-19 15:02:00,2021-03-28 15:02:00
REV_394000,ORD_000435,4,Order Review,Good product.,2021-03-08 15:51:00,2021-03-17 15:51:00
REV_298477,ORD_000436,4,Order Review,Happy with purchase.,2021-03-19 18:51:00,2021-03-23 18:51:00
REV_947008,ORD_000437,4,Order Review,Works well.,2021-03-18 22:10:00,2021-03-26 22:10:00
REV_140076,ORD_000440,4,Order Review,Good product.,2021-02-24 09:22:00,2021-03-01 09:22:00
REV_558698,ORD_000441,5,Order Review,Highly recommend!,2021-03-04 13:06:00,2021-03-13 13:06:00
REV_510506,ORD_000442,5,Order Review,Excellent quality.,2021-03-13 16:57:00,2021-03-16 16:57:00
REV_830171,ORD_000443,5,Order Review,Excellent quality.,2021-03-11 20:49:00,2021-03-15 20:49:00
REV_234041,ORD_000444,2,Order Review,Poor quality.,2021-03-20 21:01:00,2021-03-21 21:01:00
REV_221674,ORD_000445,1,Order Review,Complete waste.,2021-03-13 21:56:00,2021-03-16 21:56:00
REV_252494,ORD_000446,5,Order Review,Very satisfied.,2021-02-27 06:19:00,2021-03-04 06:19:00
REV_858000,ORD_000448,5,Order Review,Great product!,2021-03-08 11:55:00,2021-03-09 11:55:00
REV_446782,ORD_000449,5,Order Review,Excellent quality.,2021-03-11 17:20:00,2021-03-13 17:20:00
REV_659679,ORD_000450,2,Order Review,Poor quality.,2021-03-11 17:30:00,2021-03-17 17:30:00
REV_740522,ORD_000452,4,Order Review,Good product.,2021-03-12 20:51:00,2021-03-14 20:51:00
REV_786972,ORD_000453,3,Order Review,OK for the price.,2021-02-25 06:22:00,2021-02-27 06:22:00
REV_886442,ORD_000454,4,Order Review,Decent quality.,2021-03-15 06:38:00,2021-03-24 06:38:00
REV_632043,ORD_000455,4,Order Review,Happy with purchase.,2021-03-11 12:10:00,2021-03-17 12:10:00
REV_219721,ORD_000456,1,Order Review,Complete waste.,2021-03-07 12:28:00,2021-03-12 12:28:00
REV_502383,ORD_000457,5,Order Review,Great product!,2021-03-07 13:04:00,2021-03-10 13:04:00
REV_638060,ORD_000459,3,Order Review,Average.,2021-03-18 21:23:00,2021-03-20 21:23:00
REV_146416,ORD_000461,5,Order Review,Highly recommend!,2021-03-10 08:31:00,2021-03-18 08:31:00
REV_272028,ORD_000462,5,Order Review,Highly recommend!,2021-02-27 08:39:00,2021-03-05 08:39:00
REV_214507,ORD_000463,5,Order Review,Very satisfied.,2021-02-28 12:38:00,2021-03-04 12:38:00
REV_805118,ORD_000464,5,Order Review,Highly recommend!,2021-03-08 14:30:00,2021-03-14 14:30:00
REV_933258,ORD_000465,5,Order Review,Highly recommend!,2021-03-17 14:49:00,2021-03-23 14:49:00
REV_180697,ORD_000466,5,Order Review,Very satisfied.,2021-03-10 19:44:00,2021-03-12 19:44:00
REV_606406,ORD_000467,4,Order Review,Happy with purchase.,2021-03-19 21:14:00,2021-03-25 21:14:00
REV_712510,ORD_000468,4,Order Review,Works well.,2021-03-13 08:56:00,2021-03-17 08:56:00
REV_648111,ORD_000470,4,Order Review,Happy with purchase.,2021-03-09 10:46:00,2021-03-18 10:46:00
REV_254714,ORD_000471,3,Order Review,Nothing special.,2021-02-27 10:51:00,2021-03-05 10:51:00
REV_576255,ORD_000474,2,Order Review,Not as described.,2021-03-22 16:52:00,2021-03-30 16:52:00
REV_589268,ORD_000475,5,Order Review,Great product!,2021-03-02 17:56:00,2021-03-07 17:56:00
REV_240134,ORD_000476,5,Order Review,Highly recommend!,2021-03-01 18:12:00,2021-03-10 18:12:00
REV_723547,ORD_000477,4,Order Review,Works well.,2021-03-20 19:32:00,2021-03-24 19:32:00
REV_182089,ORD_000478,4,Order Review,Works well.,2021-03-12 10:12:00,2021-03-15 10:12:00
REV_393494,ORD_000480,4,Order Review,Good product.,2021-03-12 10:47:00,2021-03-22 10:47:00
REV_975108,ORD_000481,4,Order Review,Happy with purchase.,2021-03-24 11:04:00,2021-04-01 11:04:00
REV_856051,ORD_000482,5,Order Review,Highly recommend!,2021-03-19 12:38:00,2021-03-23 12:38:00
REV_107772,ORD_000483,5,Order Review,Very satisfied.,2021-03-12 13:16:00,2021-03-18 13:16:00
REV_554183,ORD_000484,4,Order Review,Good product.,2021-03-02 13:35:00,2021-03-12 13:35:00
REV_552240,ORD_000486,5,Order Review,Highly recommend!,2021-03-25 14:30:00,2021-04-02 14:30:00
REV_749978,ORD_000487,4,Order Review,Works well.,2021-02-28 17:21:00,2021-03-01 17:21:00
REV_484120,ORD_000488,4,Order Review,Decent quality.,2021-03-18 17:49:00,2021-03-25 17:49:00
REV_308142,ORD_000491,5,Order Review,Highly recommend!,2021-03-06 21:57:00,2021-03-08 21:57:00
REV_835240,ORD_000492,4,Order Review,Good product.,2021-03-04 08:10:00,2021-03-10 08:10:00
REV_874241,ORD_000493,4,Order Review,Good product.,2021-03-21 08:33:00,2021-03-25 08:33:00
REV_687188,ORD_000494,5,Order Review,Excellent quality.,2021-03-17 11:24:00,2021-03-27 11:24:00
REV_781737,ORD_000495,4,Order Review,Decent quality.,2021-03-09 12:09:00,2021-03-18 12:09:00
REV_611262,ORD_000496,5,Order Review,Great product!,2021-03-01 16:27:00,2021-03-08 16:27:00
REV_242917,ORD_000497,5,Order Review,Excellent quality.,2021-03-02 19:23:00,2021-03-05 19:23:00
REV_391376,ORD_000498,2,Order Review,Poor quality.,2021-03-09 21:09:00,2021-03-18 21:09:00
REV_456399,ORD_000499,5,Order Review,Excellent quality.,2021-03-03 21:47:00,2021-03-09 21:47:00
REV_397266,ORD_000500,1,Order Review,Do not buy.,2021-03-26 07:45:00,2021-03-29 07:45:00
REV_899275,ORD_000503,5,Order Review,Very satisfied.,2021-03-19 11:17:00,2021-03-28 11:17:00
REV_189140,ORD_000504,4,Order Review,Good product.,2021-03-11 11:28:00,2021-03-18 11:28:00
REV_240822,ORD_000506,5,Order Review,Great product!,2021-03-21 14:20:00,2021-03-30 14:20:00
REV_890423,ORD_000507,5,Order Review,Highly recommend!,2021-03-08 14:37:00,2021-03-15 14:37:00
REV_363528,ORD_000509,5,Order Review,Excellent quality.,2021-03-05 20:09:00,2021-03-14 20:09:00
REV_281553,ORD_000510,5,Order Review,Excellent quality.,2021-03-14 22:25:00,2021-03-24 22:25:00
REV_347811,ORD_000511,4,Order Review,Decent quality.,2021-03-07 07:04:00,2021-03-11 07:04:00
REV_333892,ORD_000512,5,Order Review,Great product!,2021-03-09 07:12:00,2021-03-10 07:12:00
REV_895811,ORD_000513,1,Order Review,Very unhappy.,2021-03-18 07:50:00,2021-03-20 07:50:00
REV_187435,ORD_000514,3,Order Review,Nothing special.,2021-03-20 08:09:00,2021-03-21 08:09:00
REV_914705,ORD_000515,4,Order Review,Good product.,2021-03-23 12:28:00,2021-03-27 12:28:00
REV_382951,ORD_000517,5,Order Review,Very satisfied.,2021-03-21 17:05:00,2021-03-23 17:05:00
REV_217774,ORD_000520,5,Order Review,Great product!,2021-03-25 12:30:00,2021-03-30 12:30:00
REV_521805,ORD_000521,5,Order Review,Highly recommend!,2021-03-16 14:30:00,2021-03-19 14:30:00
REV_941489,ORD_000522,4,Order Review,Happy with purchase.,2021-03-12 14:48:00,2021-03-19 14:48:00
REV_740871,ORD_000523,5,Order Review,Very satisfied.,2021-03-29 20:19:00,2021-04-01 20:19:00
REV_470161,ORD_000526,1,Order Review,Complete waste.,2021-03-09 09:07:00,2021-03-13 09:07:00
REV_655736,ORD_000527,5,Order Review,Very satisfied.,2021-03-07 09:19:00,2021-03-15 09:19:00
REV_945488,ORD_000528,4,Order Review,Decent quality.,2021-03-16 09:24:00,2021-03-22 09:24:00
REV_178871,ORD_000530,5,Order Review,Great product!,2021-03-09 15:27:00,2021-03-12 15:27:00
REV_721434,ORD_000536,5,Order Review,Excellent quality.,2021-03-18 12:06:00,2021-03-22 12:06:00
REV_193807,ORD_000537,5,Order Review,Excellent quality.,2021-03-23 12:07:00,2021-03-30 12:07:00
REV_683208,ORD_000538,5,Order Review,Excellent quality.,2021-03-26 13:34:00,2021-04-04 13:34:00
REV_927735,ORD_000539,1,Order Review,Very unhappy.,2021-03-11 13:34:00,2021-03-18 13:34:00
REV_650469,ORD_000540,5,Order Review,Excellent quality.,2021-03-25 15:34:00,2021-03-30 15:34:00
REV_574351,ORD_000542,3,Order Review,Could be better.,2021-04-01 16:03:00,2021-04-06 16:03:00
REV_981341,ORD_000543,3,Order Review,Could be better.,2021-03-27 16:47:00,2021-04-06 16:47:00
REV_680979,ORD_000544,5,Order Review,Very satisfied.,2021-03-21 17:30:00,2021-03-24 17:30:00
REV_945847,ORD_000545,4,Order Review,Decent quality.,2021-03-22 17:37:00,2021-03-29 17:37:00
REV_482832,ORD_000546,3,Order Review,OK for the price.,2021-04-01 17:49:00,2021-04-10 17:49:00
REV_972198,ORD_000547,3,Order Review,OK for the price.,2021-03-21 18:00:00,2021-03-23 18:00:00
REV_703450,ORD_000548,3,Order Review,OK for the price.,2021-03-10 20:47:00,2021-03-18 20:47:00
REV_880496,ORD_000549,4,Order Review,Decent quality.,2021-03-26 22:39:00,2021-04-04 22:39:00
REV_297274,ORD_000550,2,Order Review,Expected better.,2021-03-27 06:45:00,2021-03-30 06:45:00
REV_408039,ORD_000552,1,Order Review,Very unhappy.,2021-03-28 07:42:00,2021-03-30 07:42:00
REV_769937,ORD_000553,5,Order Review,Highly recommend!,2021-03-10 07:46:00,2021-03-18 07:46:00
REV_683727,ORD_000554,5,Order Review,Highly recommend!,2021-04-02 08:29:00,2021-04-08 08:29:00
REV_856804,ORD_000556,4,Order Review,Decent quality.,2021-03-27 11:51:00,2021-04-03 11:51:00
REV_500941,ORD_000557,2,Order Review,Disappointed.,2021-03-20 12:02:00,2021-03-26 12:02:00
REV_641013,ORD_000558,5,Order Review,Great product!,2021-03-12 13:17:00,2021-03-14 13:17:00
REV_757481,ORD_000559,5,Order Review,Highly recommend!,2021-03-16 18:22:00,2021-03-22 18:22:00
REV_153681,ORD_000560,4,Order Review,Happy with purchase.,2021-03-12 20:03:00,2021-03-22 20:03:00
REV_557697,ORD_000563,5,Order Review,Highly recommend!,2021-03-08 22:18:00,2021-03-18 22:18:00
REV_633487,ORD_000564,5,Order Review,Highly recommend!,2021-03-24 22:29:00,2021-03-28 22:29:00
REV_275906,ORD_000565,4,Order Review,Happy with purchase.,2021-04-03 10:48:00,2021-04-04 10:48:00
REV_724326,ORD_000566,5,Order Review,Highly recommend!,2021-04-01 11:02:00,2021-04-09 11:02:00
REV_270740,ORD_000567,3,Order Review,Nothing special.,2021-04-03 11:10:00,2021-04-06 11:10:00
REV_919043,ORD_000568,5,Order Review,Excellent quality.,2021-03-28 11:18:00,2021-03-31 11:18:00
REV_282785,ORD_000569,4,Order Review,Works well.,2021-03-26 19:47:00,2021-04-03 19:47:00
REV_364406,ORD_000570,2,Order Review,Expected better.,2021-03-18 20:39:00,2021-03-23 20:39:00
REV_187923,ORD_000572,5,Order Review,Highly recommend!,2021-03-30 22:45:00,2021-04-01 22:45:00
REV_784094,ORD_000573,5,Order Review,Very satisfied.,2021-03-11 06:37:00,2021-03-21 06:37:00
REV_742205,ORD_000574,5,Order Review,Very satisfied.,2021-03-14 07:38:00,2021-03-21 07:38:00
REV_221160,ORD_000575,5,Order Review,Very satisfied.,2021-03-24 07:41:00,2021-03-26 07:41:00
REV_206064,ORD_000576,4,Order Review,Works well.,2021-03-16 09:27:00,2021-03-24 09:27:00
REV_369903,ORD_000577,5,Order Review,Highly recommend!,2021-03-25 09:38:00,2021-03-29 09:38:00
REV_223292,ORD_000578,3,Order Review,Nothing special.,2021-03-19 13:26:00,2021-03-26 13:26:00
REV_347475,ORD_000580,4,Order Review,Works well.,2021-03-14 14:39:00,2021-03-17 14:39:00
REV_286511,ORD_000581,3,Order Review,Could be better.,2021-03-28 15:05:00,2021-04-05 15:05:00
REV_713191,ORD_000582,5,Order Review,Highly recommend!,2021-03-26 15:15:00,2021-03-29 15:15:00
REV_721488,ORD_000583,4,Order Review,Works well.,2021-03-17 15:33:00,2021-03-21 15:33:00
REV_825753,ORD_000584,4,Order Review,Happy with purchase.,2021-03-30 15:52:00,2021-03-31 15:52:00
REV_753166,ORD_000585,5,Order Review,Great product!,2021-04-03 16:21:00,2021-04-08 16:21:00
REV_438956,ORD_000586,5,Order Review,Very satisfied.,2021-03-26 17:07:00,2021-03-27 17:07:00
REV_679196,ORD_000587,5,Order Review,Highly recommend!,2021-03-27 17:15:00,2021-03-28 17:15:00
REV_870781,ORD_000588,5,Order Review,Highly recommend!,2021-03-14 17:47:00,2021-03-19 17:47:00
REV_679428,ORD_000589,5,Order Review,Highly recommend!,2021-04-02 18:23:00,2021-04-08 18:23:00
REV_470054,ORD_000590,5,Order Review,Excellent quality.,2021-03-14 19:54:00,2021-03-19 19:54:00
REV_803216,ORD_000591,5,Order Review,Very satisfied.,2021-03-14 19:58:00,2021-03-17 19:58:00
REV_388152,ORD_000593,1,Order Review,Do not buy.,2021-04-04 10:27:00,2021-04-08 10:27:00
REV_158255,ORD_000594,5,Order Review,Very satisfied.,2021-04-02 12:04:00,2021-04-11 12:04:00
REV_508638,ORD_000595,5,Order Review,Very satisfied.,2021-04-01 12:59:00,2021-04-04 12:59:00
REV_678677,ORD_000596,3,Order Review,OK for the price.,2021-03-20 15:00:00,2021-03-27 15:00:00
REV_711782,ORD_000598,5,Order Review,Very satisfied.,2021-03-22 18:23:00,2021-03-26 18:23:00
REV_891250,ORD_000599,5,Order Review,Highly recommend!,2021-03-17 19:44:00,2021-03-19 19:44:00
REV_800536,ORD_000600,5,Order Review,Excellent quality.,2021-03-13 20:20:00,2021-03-17 20:20:00
REV_377859,ORD_000601,4,Order Review,Good product.,2021-03-14 21:23:00,2021-03-22 21:23:00
REV_177658,ORD_000602,5,Order Review,Very satisfied.,2021-03-27 21:39:00,2021-03-29 21:39:00
REV_342486,ORD_000603,5,Order Review,Highly recommend!,2021-03-18 22:04:00,2021-03-25 22:04:00
REV_264617,ORD_000604,2,Order Review,Expected better.,2021-03-26 22:15:00,2021-04-04 22:15:00
REV_269502,ORD_000605,2,Order Review,Expected better.,2021-04-03 22:24:00,2021-04-13 22:24:00
REV_543973,ORD_000607,5,Order Review,Great product!,2021-03-13 09:59:00,2021-03-21 09:59:00
REV_699650,ORD_000608,5,Order Review,Very satisfied.,2021-04-04 12:08:00,2021-04-13 12:08:00
REV_572871,ORD_000610,5,Order Review,Very satisfied.,2021-04-01 15:31:00,2021-04-05 15:31:00
REV_695336,ORD_000611,5,Order Review,Very satisfied.,2021-03-20 17:49:00,2021-03-26 17:49:00
REV_647030,ORD_000612,5,Order Review,Highly recommend!,2021-03-24 18:20:00,2021-04-02 18:20:00
REV_424783,ORD_000614,5,Order Review,Very satisfied.,2021-03-16 22:07:00,2021-03-19 22:07:00
