geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
12076,-26.268978,-50.10599,Belo Horizonte,SC
15341,-9.658917,-36.636378,Sao Paulo,PE
50439,-30.746342,-52.377461,Sao Paulo,RS
45660,-30.7457,-50.600641,Belo Horizonte,RS
22032,-4.648207,-38.597165,Belo Horizonte,CE
23181,-19.196073,-45.326451,Rio de Janeiro,MG
88740,-1.134476,-58.547296,Rio de Janeiro,AM
34100,-29.086163,-49.274841,Sao Paulo,RS
76417,-24.560927,-44.960878,Curitiba,RJ
56874,-31.002633,-51.885434,Belo Horizonte,RS
40017,-0.799049,-46.51001,Sao Paulo,PA
56971,0.172683,-47.897504,Belo Horizonte,PA
19245,-16.956144,-47.706941,Curitiba,DF
91382,-7.040025,-33.713006,Curitiba,PE
49017,-20.941111,-44.908569,Sao Paulo,RJ
67550,-18.150515,-45.278637,Rio de Janeiro,MG
59730,-0.918743,-47.814438,Sao Paulo,PA
48380,-20.833011,-45.312636,Curitiba,MG
38428,-3.284448,-45.115353,Belo Horizonte,MA
41089,-18.75213,-45.096781,Curitiba,MG
69138,-2.184588,-61.422645,Sao Paulo,AM
89660,-13.35945,-39.832822,Sao Paulo,BA
10462,-21.840049,-45.410077,Curitiba,SP
89258,-18.619797,-49.817922,Rio de Janeiro,GO
59090,-26.034832,-49.35893,Belo Horizonte,PR
84131,-31.158621,-51.094783,Belo Horizonte,RS
15112,-4.442659,-38.884522,Sao Paulo,CE
55673,-13.308432,-37.315678,Sao Paulo,BA
68156,-2.099378,-44.956792,Curitiba,MA
21427,-14.515564,-48.86562,Sao Paulo,DF
12891,-21.611876,-41.926972,Sao Paulo,ES
79691,-19.199567,-44.815303,Sao Paulo,MG
75717,-20.679709,-38.665497,Sao Paulo,ES
19644,-25.580405,-50.347378,Belo Horizonte,PR
61765,-2.826542,-37.544989,Sao Paulo,CE
88526,-6.088551,-36.418448,Sao Paulo,PE
87587,-2.342653,-49.69227,Curitiba,PA
19484,-2.306886,-42.565403,Rio de Janeiro,MA
50155,-12.707953,-39.518831,Curitiba,BA
28315,-2.945435,-43.207757,Rio de Janeiro,MA
99066,-15.74159,-49.094382,Sao Paulo,DF
18646,-22.114461,-42.378976,Sao Paulo,RJ
38294,-18.477649,-38.925229,Sao Paulo,ES
94642,-21.509316,-41.561828,Sao Paulo,RJ
53638,-15.280401,-48.018707,Belo Horizonte,DF
92262,-24.708403,-43.591,Sao Paulo,RJ
47556,-3.720151,-36.765893,Sao Paulo,CE
75764,-3.546105,-38.159568,Curitiba,CE
34996,-19.387751,-42.254415,Curitiba,MG
75253,-20.342727,-42.280474,Belo Horizonte,MG
42521,-19.995071,-42.116697,Belo Horizonte,ES
49361,-3.486115,-61.671967,Belo Horizonte,AM
71754,-16.9398,-48.482702,Curitiba,DF
35650,-21.703747,-46.279642,Sao Paulo,SP
79635,-6.116974,-35.653178,Belo Horizonte,PE
58178,-22.225664,-42.980202,Curitiba,RJ
54107,-8.486261,-33.247504,Rio de Janeiro,PE
53379,-2.649112,-44.727922,Curitiba,MA
69478,-23.933463,-42.19988,Curitiba,RJ
99271,-7.600254,-35.911117,Curitiba,PE
67281,-11.687653,-36.715763,Belo Horizonte,BA
33618,-12.213428,-38.822526,Belo Horizonte,BA
22494,-28.863746,-51.013278,Sao Paulo,RS
42870,-4.988391,-59.401442,Curitiba,AM
73765,-26.560294,-49.392776,Rio de Janeiro,SC
38409,-30.839518,-51.913826,Rio de Janeiro,RS
27583,-29.313403,-52.337134,Belo Horizonte,RS
17326,-26.761561,-50.092363,Curitiba,SC
70004,-20.263313,-39.31856,Belo Horizonte,ES
26633,-16.019048,-48.757219,Rio de Janeiro,GO
15960,-21.969465,-44.683539,Belo Horizonte,RJ
35184,-23.43227,-45.335195,Curitiba,SP
91418,-13.216607,-39.59292,Sao Paulo,BA
45706,-31.661664,-49.853714,Rio de Janeiro,RS
60716,0.296037,-47.991965,Rio de Janeiro,PA
50642,-5.689385,-40.354096,Rio de Janeiro,CE
19244,-28.912195,-50.505519,Sao Paulo,SC
41217,-20.244194,-41.22939,Belo Horizonte,ES
42377,-24.806908,-47.021438,Belo Horizonte,SP
59603,-21.672059,-39.985712,Belo Horizonte,ES
75637,-21.610746,-44.938422,Curitiba,MG
40543,-14.609314,-36.918573,Rio de Janeiro,BA
76548,-17.432399,-48.232256,Sao Paulo,GO
76821,-29.083969,-47.452045,Rio de Janeiro,SC
85069,-3.161514,-59.039103,Sao Paulo,AM
82355,-16.738334,-50.562574,Belo Horizonte,GO
49713,-4.58123,-61.133023,Sao Paulo,AM
45238,-20.46165,-40.364102,Curitiba,ES
18423,-25.470023,-48.862528,Rio de Janeiro,PR
62363,-9.573345,-33.449643,Curitiba,PE
41329,-15.235219,-48.766609,Belo Horizonte,GO
13642,-26.317599,-49.75902,Curitiba,SC
42310,-1.469147,-49.971677,Curitiba,PA
18000,-25.172869,-47.336868,Belo Horizonte,PR
48910,-17.008107,-49.16265,Rio de Janeiro,DF
13304,-19.068851,-40.724369,Curitiba,ES
12078,-30.964197,-52.407845,Sao Paulo,RS
82613,-3.434525,-38.433756,Rio de Janeiro,CE
34395,-21.229034,-43.264365,Curitiba,RJ
78762,-2.754705,-60.090121,Sao Paulo,AM
57202,-15.271605,-50.761816,Sao Paulo,GO
17670,-20.185367,-42.467377,Curitiba,MG
68868,-24.745578,-42.155407,Curitiba,RJ
92667,-20.877489,-42.831231,Curitiba,MG
94040,-29.662359,-51.607186,Rio de Janeiro,RS
79826,-18.78272,-44.977146,Belo Horizonte,MG
56297,-3.482252,-61.518001,Rio de Janeiro,AM
89302,-9.323885,-34.843669,Belo Horizonte,PE
77872,-13.99596,-39.929006,Curitiba,BA
29499,-23.161432,-44.471867,Sao Paulo,RJ
96566,-28.506706,-49.679729,Sao Paulo,RS
66013,0.171239,-46.654116,Sao Paulo,PA
20333,-24.562216,-46.365814,Belo Horizonte,SP
63637,-17.506289,-50.550811,Belo Horizonte,GO
63098,-13.88217,-39.213795,Belo Horizonte,BA
98252,-30.190893,-52.633728,Belo Horizonte,RS
78897,-24.601101,-43.613046,Rio de Janeiro,RJ
73398,-23.269681,-45.375005,Belo Horizonte,SP
27158,-30.041577,-50.439917,Curitiba,RS
55599,-15.241723,-48.544505,Sao Paulo,GO
28489,-24.179279,-42.60595,Curitiba,RJ
78956,-11.048867,-37.243009,Curitiba,BA
91953,-23.362828,-45.084584,Sao Paulo,SP
89591,-4.315193,-43.180631,Rio de Janeiro,MA
42008,-24.888529,-50.545955,Belo Horizonte,PR
78303,-22.428028,-44.891356,Belo Horizonte,SP
58126,-29.010055,-50.427617,Belo Horizonte,RS
42492,-22.551897,-48.181063,Sao Paulo,SP
42364,-18.349131,-43.436939,Belo Horizonte,MG
53720,-23.752587,-44.87386,Belo Horizonte,RJ
29694,-18.875493,-43.313849,Curitiba,MG
94285,-22.8919,-46.782117,Curitiba,SP
88243,-28.586637,-49.621694,Belo Horizonte,RS
93880,-16.437001,-48.086696,Sao Paulo,GO
84192,-15.536076,-48.532032,Rio de Janeiro,GO
93970,-20.35614,-44.373421,Curitiba,MG
40841,-3.669881,-46.154864,Curitiba,MA
62369,-17.234508,-48.611976,Sao Paulo,GO
81398,-25.8107,-48.759282,Curitiba,PR
23933,-24.127551,-49.066988,Curitiba,PR
32065,-20.707349,-42.197121,Belo Horizonte,ES
50501,-1.9134,-48.044589,Sao Paulo,PA
50753,-1.044772,-45.14808,Belo Horizonte,MA
13745,-16.313031,-48.344227,Rio de Janeiro,DF
95133,-26.465451,-47.736723,Rio de Janeiro,SC
34820,-27.038111,-50.060353,Rio de Janeiro,PR
32724,0.141123,-47.602529,Sao Paulo,PA
47455,-22.224741,-46.08601,Belo Horizonte,SP
48666,-18.622507,-42.961331,Curitiba,MG
78301,-2.681144,-38.639674,Belo Horizonte,CE
61463,-23.189308,-45.958859,Belo Horizonte,SP
13741,-9.552579,-33.259275,Rio de Janeiro,PE
37573,-4.495959,-39.454497,Curitiba,CE
70730,-27.689057,-47.783262,Rio de Janeiro,SC
23932,-27.108887,-48.490241,Curitiba,SC
97535,-25.166246,-44.813491,Rio de Janeiro,SP
29129,-14.963629,-38.786355,Rio de Janeiro,BA
27371,-0.081849,-50.41825,Rio de Janeiro,PA
52164,-2.113802,-42.619405,Rio de Janeiro,MA
22908,-24.986336,-46.824616,Curitiba,SP
52881,-25.808739,-47.01426,Curitiba,SC
60303,-21.671701,-43.999442,Rio de Janeiro,MG
65101,-6.307067,-34.003307,Sao Paulo,PE
23738,-25.412932,-51.249848,Sao Paulo,PR
32701,-2.459391,-42.620013,Sao Paulo,MA
52727,-2.919209,-61.410451,Rio de Janeiro,AM
81201,-19.33631,-40.700088,Rio de Janeiro,ES
69964,-24.974717,-47.312533,Curitiba,PR
32687,-14.959782,-49.263667,Curitiba,GO
96218,-9.031145,-36.781897,Rio de Janeiro,PE
16429,-23.917999,-48.073324,Sao Paulo,SP
64679,-16.879223,-47.093144,Curitiba,DF
14324,-24.33436,-41.252239,Rio de Janeiro,RJ
73730,-4.484054,-58.43723,Sao Paulo,AM
76134,-20.95896,-39.854134,Sao Paulo,ES
95213,-29.897329,-53.031772,Curitiba,RS
34086,-22.448543,-47.950843,Curitiba,SP
12214,-24.090644,-43.098365,Sao Paulo,RJ
43414,-9.962516,-34.068544,Sao Paulo,PE
69601,-4.188313,-59.911597,Sao Paulo,AM
71528,-18.022604,-48.464837,Rio de Janeiro,GO
52806,-4.470929,-44.963236,Curitiba,MA
76735,-3.172617,-61.343368,Curitiba,AM
59783,-5.096322,-58.429572,Belo Horizonte,AM
74759,-26.24321,-50.354056,Curitiba,SC
64871,-28.990661,-52.213933,Rio de Janeiro,RS
35824,-21.789339,-43.821559,Sao Paulo,MG
70400,-25.939805,-49.719162,Rio de Janeiro,SC
61115,-4.392131,-58.357348,Belo Horizonte,AM
38852,-9.38326,-36.838696,Belo Horizonte,PE
19780,-0.027022,-50.316316,Belo Horizonte,PA
92949,-4.579819,-39.51456,Belo Horizonte,CE
59213,-15.174495,-49.002798,Belo Horizonte,DF
13342,-3.624878,-59.164367,Rio de Janeiro,AM
11513,-22.91475,-42.51685,Rio de Janeiro,RJ
93524,-17.108822,-46.134237,Belo Horizonte,DF
48794,-29.933148,-53.175452,Belo Horizonte,RS
86387,-20.852471,-39.383418,Sao Paulo,ES
29168,-17.25439,-49.393482,Rio de Janeiro,GO
69406,-3.841243,-45.325417,Sao Paulo,MA
76625,-17.659017,-47.794048,Rio de Janeiro,DF
69695,-1.131092,-49.983403,Curitiba,PA
77825,-17.326031,-49.392253,Sao Paulo,GO
83675,-21.611477,-46.983034,Sao Paulo,SP
76742,-23.710705,-43.029128,Sao Paulo,RJ
31289,-19.727641,-40.360913,Curitiba,ES
55738,-8.331533,-34.561201,Rio de Janeiro,PE
73904,-3.555421,-39.275936,Sao Paulo,CE
28281,-16.977455,-49.892675,Belo Horizonte,GO
54933,-1.631842,-47.115057,Belo Horizonte,PA
45315,-29.983055,-51.757983,Sao Paulo,RS
82105,-21.306571,-43.888069,Rio de Janeiro,RJ
15211,-12.75189,-38.53983,Rio de Janeiro,BA
37431,-14.950154,-49.840821,Curitiba,GO
20367,-19.106435,-43.379979,Curitiba,MG
58475,-5.711897,-37.675599,Sao Paulo,CE
36601,-7.607163,-35.336135,Belo Horizonte,PE
43947,-26.183091,-49.796129,Rio de Janeiro,SC
52417,-18.991421,-38.356915,Rio de Janeiro,ES
32331,-13.186935,-38.700857,Sao Paulo,BA
46603,-15.377869,-49.004951,Belo Horizonte,GO
43227,-8.47831,-35.226696,Rio de Janeiro,PE
78657,-9.694478,-34.827532,Rio de Janeiro,PE
49370,-16.976811,-47.129403,Curitiba,DF
16884,-11.794735,-38.624881,Belo Horizonte,BA
47565,-26.116555,-48.854242,Rio de Janeiro,PR
86281,-14.935287,-38.200852,Belo Horizonte,BA
42129,-0.715393,-49.539337,Sao Paulo,PA
53397,-6.914202,-34.335078,Belo Horizonte,PE
93778,-20.484155,-42.215296,Rio de Janeiro,ES
35614,-9.936644,-36.583319,Belo Horizonte,PE
89834,-29.642654,-50.760659,Curitiba,RS
81080,-29.518485,-53.120659,Sao Paulo,RS
42840,-7.463133,-35.36137,Curitiba,PE
78808,-23.124984,-45.316956,Curitiba,SP
99252,-14.869789,-37.096643,Belo Horizonte,BA
84425,-3.629116,-59.725248,Rio de Janeiro,AM
75166,-15.600665,-48.390045,Rio de Janeiro,GO
81878,-25.486075,-46.817984,Rio de Janeiro,SP
40667,-2.494458,-39.702952,Sao Paulo,CE
26554,-0.899873,-44.433283,Belo Horizonte,MA
57642,-19.040266,-38.922331,Rio de Janeiro,ES
78333,-17.861802,-47.477272,Sao Paulo,GO
46828,-11.929815,-38.843861,Rio de Janeiro,BA
70773,-18.580271,-45.500726,Belo Horizonte,MG
27286,-3.159152,-47.321951,Belo Horizonte,PA
65825,-4.600936,-37.035163,Curitiba,CE
96703,-25.342046,-47.963459,Belo Horizonte,SP
48895,-11.964991,-36.929078,Curitiba,BA
75222,-22.952312,-44.879767,Rio de Janeiro,SP
86681,-23.111765,-41.905958,Belo Horizonte,RJ
28494,-17.672246,-47.32463,Curitiba,GO
28088,-4.319257,-36.816267,Sao Paulo,CE
45203,-21.408379,-41.971998,Curitiba,ES
13644,-25.975624,-51.231713,Curitiba,PR
55550,-18.519737,-47.52051,Belo Horizonte,GO
91789,-23.640316,-51.219507,Sao Paulo,PR
40128,-31.896625,-51.357474,Belo Horizonte,RS
28600,-21.353889,-43.526094,Curitiba,MG
78685,-14.116855,-46.322614,Rio de Janeiro,DF
59019,-29.240499,-50.640952,Belo Horizonte,RS
43606,-20.335401,-40.77396,Belo Horizonte,ES
53635,-1.290741,-59.036357,Curitiba,AM
88806,-23.923647,-48.01522,Sao Paulo,PR
19674,-17.967703,-42.964059,Sao Paulo,MG
34428,-29.970722,-49.36782,Rio de Janeiro,RS
30453,-21.132135,-44.749317,Curitiba,RJ
87056,-29.15081,-49.267821,Sao Paulo,SC
29613,-18.723135,-42.667481,Curitiba,MG
89149,-22.221943,-42.059577,Rio de Janeiro,RJ
57217,-14.340257,-48.909181,Curitiba,DF
93198,-21.220961,-43.929178,Curitiba,MG
99030,-29.371646,-50.351246,Curitiba,RS
42191,-24.630779,-43.227981,Curitiba,RJ
43185,-23.060549,-44.930654,Sao Paulo,RJ
16437,-8.369887,-33.024524,Sao Paulo,PE
82765,-4.726929,-61.303079,Sao Paulo,AM
98975,-13.890478,-38.636524,Sao Paulo,BA
46708,-20.393219,-40.382003,Curitiba,ES
86478,-28.823736,-50.151098,Rio de Janeiro,RS
39657,-1.459433,-44.068289,Curitiba,MA
65536,-15.238088,-49.576571,Belo Horizonte,DF
73999,-2.010814,-45.450776,Rio de Janeiro,MA
76265,-29.532435,-49.396323,Rio de Janeiro,RS
89812,-2.475613,-46.251304,Rio de Janeiro,MA
68580,-22.059734,-42.160721,Curitiba,ES
98505,-2.63356,-61.842938,Curitiba,AM
44989,-3.683911,-40.167098,Rio de Janeiro,CE
21578,-2.807861,-43.650627,Rio de Janeiro,MA
18882,-11.282932,-40.077737,Belo Horizonte,BA
57368,-2.178681,-59.662671,Rio de Janeiro,AM
46868,-28.431738,-50.420501,Rio de Janeiro,RS
75447,-30.635513,-49.972886,Belo Horizonte,RS
28489,-3.747752,-39.385557,Curitiba,CE
36749,-11.919293,-38.960227,Rio de Janeiro,BA
30915,-2.867714,-39.351431,Curitiba,CE
55599,-14.714286,-46.072456,Sao Paulo,DF
81311,-14.941079,-49.76771,Rio de Janeiro,GO
42140,-4.542351,-39.041071,Rio de Janeiro,CE
61918,-14.580878,-40.267341,Belo Horizonte,BA
52337,-7.84882,-32.900033,Curitiba,PE
71529,-1.76279,-60.50495,Belo Horizonte,AM
51770,-21.882193,-41.810397,Rio de Janeiro,RJ
20502,-27.543349,-50.133145,Sao Paulo,SC
56765,-7.50238,-35.494859,Rio de Janeiro,PE
90362,-24.800091,-42.287025,Rio de Janeiro,RJ
80123,-21.546265,-39.809337,Rio de Janeiro,ES
14612,-23.484164,-46.989989,Curitiba,SP
44093,-28.189931,-50.14768,Belo Horizonte,SC
75245,-5.096239,-58.545123,Curitiba,AM
94932,-22.073207,-45.108553,Curitiba,RJ
53139,-26.925309,-51.037054,Curitiba,PR
56854,-5.107262,-38.002552,Rio de Janeiro,CE
80794,-4.427666,-44.294674,Sao Paulo,MA
19108,-3.229765,-40.317857,Rio de Janeiro,CE
63562,-29.644928,-51.246566,Rio de Janeiro,RS
46638,-21.525116,-43.935033,Rio de Janeiro,MG
44177,-24.372958,-46.975231,Sao Paulo,SP
93157,-16.710674,-51.135362,Curitiba,GO
17096,-26.763761,-48.008302,Rio de Janeiro,SC
83865,-25.019843,-47.700037,Rio de Janeiro,SP
20501,-21.758707,-44.466928,Belo Horizonte,MG
53652,-2.196468,-60.021297,Rio de Janeiro,AM
70901,-27.168961,-48.803536,Belo Horizonte,SC
85000,-16.536495,-49.723081,Curitiba,GO
11983,-31.962712,-49.957477,Sao Paulo,RS
24418,-11.245499,-37.474936,Curitiba,BA
56588,-13.952933,-47.620917,Curitiba,DF
62368,-6.595463,-34.787518,Belo Horizonte,PE
36076,-26.627757,-49.22735,Belo Horizonte,SC
72610,-29.832898,-50.861293,Belo Horizonte,RS
98263,-18.650486,-41.514529,Curitiba,ES
13812,-6.201545,-33.206613,Curitiba,PE
39507,-17.234921,-50.659826,Belo Horizonte,GO
98216,-17.099069,-49.089102,Curitiba,GO
25754,-25.156958,-47.367795,Curitiba,PR
69794,-3.225009,-45.759593,Rio de Janeiro,MA
93733,-17.569617,-51.031884,Rio de Janeiro,GO
13808,-6.735276,-34.192251,Belo Horizonte,PE
14298,-23.627066,-47.347597,Sao Paulo,SP
82424,-20.501597,-38.350781,Sao Paulo,ES
85163,-27.347493,-50.816683,Belo Horizonte,PR
61622,-23.950729,-41.915337,Belo Horizonte,RJ
82379,-9.294346,-32.944122,Belo Horizonte,PE
67678,-21.713548,-43.187164,Sao Paulo,MG
31233,-17.628958,-47.530002,Belo Horizonte,GO
78861,-13.997363,-36.76376,Sao Paulo,BA
92373,-2.589719,-48.67353,Sao Paulo,PA
64208,-3.838383,-45.785674,Sao Paulo,MA
89538,-2.084972,-49.841004,Curitiba,PA
69302,-23.191531,-43.659853,Belo Horizonte,RJ
20094,-22.999982,-42.17159,Curitiba,RJ
16031,-14.78988,-46.123128,Curitiba,DF
66216,-29.243773,-49.370125,Belo Horizonte,SC
37827,-20.993879,-40.412515,Sao Paulo,ES
23421,-3.129161,-58.730568,Belo Horizonte,AM
12860,-12.72427,-37.578182,Sao Paulo,BA
78615,-20.038631,-41.356505,Curitiba,ES
30155,-23.456579,-48.1703,Curitiba,PR
64471,-13.260227,-38.297617,Sao Paulo,BA
90002,-27.859163,-50.457553,Sao Paulo,SC
14379,-21.535593,-45.695183,Sao Paulo,MG
74076,-16.411849,-46.406875,Sao Paulo,DF
39045,-23.238624,-47.307139,Rio de Janeiro,SP
47824,-24.993142,-50.359553,Rio de Janeiro,PR
89672,-8.907789,-34.208228,Curitiba,PE
48745,-14.149686,-37.752959,Curitiba,BA
79404,-6.709865,-36.368991,Belo Horizonte,PE
78332,-2.792658,-49.074792,Rio de Janeiro,PA
63635,-31.736744,-51.020188,Sao Paulo,RS
75379,-26.694167,-49.416219,Rio de Janeiro,SC
16268,-24.42928,-49.791117,Rio de Janeiro,PR
56780,-2.516628,-44.757675,Sao Paulo,MA
93927,-22.095057,-45.210851,Rio de Janeiro,SP
38069,-23.747655,-50.467829,Curitiba,PR
23101,-20.31363,-39.426578,Belo Horizonte,ES
45132,-8.006123,-33.911469,Belo Horizonte,PE
52318,-15.740537,-46.858634,Belo Horizonte,DF
77630,-16.444177,-48.031093,Curitiba,DF
58107,-23.240165,-44.624211,Belo Horizonte,RJ
76862,-28.305372,-52.305476,Curitiba,RS
29155,-10.004543,-34.139438,Belo Horizonte,PE
66560,-3.223374,-44.838707,Sao Paulo,MA
47659,-21.113798,-41.252425,Curitiba,RJ
76323,-17.53033,-49.768046,Rio de Janeiro,DF
49200,-0.452811,-46.681396,Rio de Janeiro,PA
33203,-21.552873,-38.54,Sao Paulo,ES
55390,-4.280086,-59.18319,Sao Paulo,AM
70749,-24.658023,-44.108438,Rio de Janeiro,RJ
64952,-16.238151,-47.540723,Belo Horizonte,DF
67412,-11.342049,-37.167673,Sao Paulo,BA
18602,-30.410638,-51.116357,Sao Paulo,RS
25002,-26.878668,-50.404336,Curitiba,SC
55281,-20.514084,-39.728241,Sao Paulo,ES
38148,-21.092984,-41.914306,Rio de Janeiro,RJ
47117,-5.049685,-37.645831,Sao Paulo,CE
52832,-24.936706,-46.837371,Sao Paulo,SP
48588,-15.971919,-49.663372,Rio de Janeiro,GO
15825,-2.543029,-58.25707,Belo Horizonte,AM
17859,-22.961684,-42.03318,Belo Horizonte,RJ
49665,-31.368457,-49.391273,Curitiba,RS
59871,-19.692284,-39.540734,Rio de Janeiro,ES
50272,-1.805118,-38.986947,Rio de Janeiro,CE
95855,-27.913219,-48.280852,Belo Horizonte,SC
58503,-1.960955,-50.222065,Curitiba,PA
67119,-16.577462,-51.042395,Curitiba,GO
98552,-20.334226,-42.007009,Curitiba,ES
26224,-22.312601,-47.536418,Belo Horizonte,SP
33542,-7.36024,-34.274387,Belo Horizonte,PE
73046,-20.655459,-43.974176,Belo Horizonte,MG
41423,-11.532072,-36.95348,Belo Horizonte,BA
71345,-21.345232,-40.276807,Sao Paulo,ES
85884,-25.102344,-47.818884,Curitiba,PR
94887,-5.260123,-39.642777,Belo Horizonte,CE
13958,-28.804193,-47.692996,Sao Paulo,SC
33432,-29.020547,-48.833706,Belo Horizonte,SC
20567,-14.074303,-45.988996,Curitiba,DF
92087,-1.321934,-46.552726,Rio de Janeiro,PA
71212,-3.740396,-44.811609,Sao Paulo,MA
85548,-28.97028,-51.005272,Sao Paulo,RS
69723,-23.762808,-44.797519,Rio de Janeiro,SP
19812,-13.81348,-37.323653,Belo Horizonte,BA
48000,-29.107189,-47.069842,Sao Paulo,SC
25079,-21.258649,-41.179285,Curitiba,ES
49894,-2.565544,-46.053926,Rio de Janeiro,MA
44075,-4.279756,-42.734269,Belo Horizonte,MA
62643,-3.942244,-40.528519,Curitiba,CE
57657,-15.575422,-47.70276,Curitiba,DF
93489,-2.219011,-58.38263,Belo Horizonte,AM
93138,-19.127504,-39.292537,Sao Paulo,ES
41628,-4.75321,-39.193913,Sao Paulo,CE
42936,-1.199532,-46.047238,Rio de Janeiro,MA
93544,-29.149656,-48.964339,Belo Horizonte,SC
23759,-1.668661,-48.469801,Belo Horizonte,PA
18126,-18.45174,-43.793772,Rio de Janeiro,MG
29738,-5.402436,-39.635215,Rio de Janeiro,CE
39134,-0.259487,-46.731483,Rio de Janeiro,PA
94096,-20.315772,-44.29765,Rio de Janeiro,MG
60939,-6.225742,-34.060345,Curitiba,PE
12860,-25.324664,-45.995038,Belo Horizonte,SP
75580,-3.32242,-40.185776,Sao Paulo,CE
14687,-20.461119,-45.229303,Sao Paulo,MG
54313,-23.685067,-44.147414,Sao Paulo,RJ
41691,-25.360384,-49.891597,Rio de Janeiro,PR
15113,-2.635508,-59.581368,Rio de Janeiro,AM
83167,-21.858727,-38.788981,Sao Paulo,ES
29491,-27.760647,-50.414163,Belo Horizonte,SC
89112,-21.246092,-42.751116,Sao Paulo,MG
53536,-18.437059,-38.973338,Rio de Janeiro,ES
87151,-28.946978,-49.473017,Belo Horizonte,RS
91634,-1.239769,-49.734542,Curitiba,PA
82045,-14.937414,-49.478113,Sao Paulo,DF
53349,-3.950144,-43.731951,Sao Paulo,MA
44739,-31.190374,-50.53358,Belo Horizonte,RS
14379,-18.49608,-51.002657,Rio de Janeiro,GO
14302,-20.589787,-42.594486,Curitiba,MG
20512,-21.399294,-44.350721,Rio de Janeiro,MG
33733,-25.791967,-49.674665,Curitiba,SC
93473,-4.815679,-60.131627,Curitiba,AM
97651,-25.175336,-48.212631,Belo Horizonte,SP
14751,-4.232784,-61.227804,Rio de Janeiro,AM
60664,-19.239999,-43.484329,Belo Horizonte,MG
16141,-28.365409,-49.495174,Curitiba,RS
59308,-2.770666,-47.621701,Sao Paulo,PA
33292,-23.565916,-48.808319,Belo Horizonte,PR
47689,-18.480992,-42.218147,Sao Paulo,MG
79713,-3.715108,-42.486794,Curitiba,MA
85051,-2.690499,-38.95803,Rio de Janeiro,CE
69688,-3.817334,-60.211465,Rio de Janeiro,AM
76614,-15.182014,-49.15189,Sao Paulo,GO
25714,-24.640351,-45.625093,Sao Paulo,SP
92101,-20.092328,-43.750557,Rio de Janeiro,MG
12288,-23.704657,-44.381766,Belo Horizonte,RJ
59010,-7.803297,-36.805218,Curitiba,PE
32151,-16.920649,-50.346587,Sao Paulo,GO
83132,-7.689405,-33.113992,Belo Horizonte,PE
89407,-2.068443,-38.549798,Sao Paulo,CE
34646,-16.653054,-51.021445,Sao Paulo,GO
18645,-4.544686,-38.465704,Sao Paulo,CE
77513,-23.418682,-46.897322,Sao Paulo,SP
41754,-16.379176,-47.773978,Rio de Janeiro,GO
75228,-19.493907,-41.078382,Sao Paulo,ES
70422,-2.211762,-45.185628,Belo Horizonte,MA
34313,-5.708196,-36.593929,Curitiba,CE
96502,-3.150447,-49.164702,Sao Paulo,PA
72980,-0.683763,-43.183268,Curitiba,MA
39145,-25.335104,-50.951457,Curitiba,PR
88381,-1.88364,-40.346613,Sao Paulo,CE
82279,-21.193247,-45.114216,Belo Horizonte,RJ
89090,-2.228532,-45.087682,Belo Horizonte,MA
88601,-16.009207,-46.123674,Curitiba,DF
93850,-19.998173,-38.556781,Belo Horizonte,ES
37336,-3.830863,-45.46711,Rio de Janeiro,MA
60628,-7.75687,-36.706462,Curitiba,PE
77975,-24.500477,-41.293876,Rio de Janeiro,RJ
14767,-31.622773,-50.199643,Sao Paulo,RS
91683,-29.245109,-50.218934,Rio de Janeiro,RS
95614,-1.181738,-48.308743,Sao Paulo,PA
67871,-25.126386,-51.155771,Belo Horizonte,PR
48999,-22.598229,-47.157514,Rio de Janeiro,SP
52032,-29.029081,-49.552359,Belo Horizonte,RS
29587,-3.790496,-45.239242,Sao Paulo,MA
65194,-27.929674,-47.568174,Belo Horizonte,SC
25637,-17.409471,-49.077888,Belo Horizonte,GO
12190,-19.783384,-41.132973,Sao Paulo,ES
26743,-5.691177,-39.014078,Rio de Janeiro,CE
35385,-21.305247,-42.640657,Curitiba,MG
57161,-0.402051,-47.485849,Sao Paulo,PA
86680,-2.989369,-39.915289,Curitiba,CE
19639,-24.42454,-48.75193,Curitiba,PR
10785,-18.721653,-40.766542,Rio de Janeiro,ES
37108,-0.160099,-48.905927,Belo Horizonte,PA
67443,-9.964936,-33.505518,Sao Paulo,PE
49384,-22.36832,-43.917834,Belo Horizonte,RJ
92537,-26.979752,-49.079721,Rio de Janeiro,SC
75629,-3.723696,-42.670415,Curitiba,MA
22554,-26.646312,-50.08754,Curitiba,PR
97037,-12.358504,-37.610776,Belo Horizonte,BA
60603,-25.699859,-50.308702,Curitiba,PR
33163,-28.858912,-48.113552,Curitiba,SC
43911,-21.767902,-44.302773,Curitiba,MG
12139,-14.55065,-46.218599,Curitiba,DF
58160,-24.534186,-45.523022,Rio de Janeiro,SP
55205,-31.029095,-52.214556,Rio de Janeiro,RS
