order_id,payment_sequential,payment_type,payment_installments,payment_value
ORD_000716,1,credit_card,1,130.77
ORD_000717,1,debit_card,1,103.01
ORD_000718,1,voucher,3,133.36
ORD_000719,1,credit_card,12,97.48
ORD_000720,1,debit_card,12,70.4
ORD_000721,1,debit_card,6,57.69
ORD_000722,1,voucher,12,56.62
ORD_000723,1,boleto,1,113.6
ORD_000724,1,credit_card,2,334.88
ORD_000725,1,boleto,1,202.56
ORD_000726,1,credit_card,2,516.99
ORD_000727,1,credit_card,1,40.37
ORD_000728,1,debit_card,3,162.83
ORD_000729,1,boleto,2,202.49
ORD_000730,1,credit_card,6,171.47
ORD_000731,1,credit_card,1,197.35
ORD_000732,1,credit_card,1,387.44
ORD_000733,1,credit_card,1,77.85
ORD_000734,1,boleto,2,772.45
ORD_000735,1,credit_card,1,76.66
ORD_000736,1,debit_card,12,44.94
ORD_000737,1,boleto,12,27.78
ORD_000738,1,credit_card,2,327.99
ORD_000739,1,debit_card,2,40.28
ORD_000740,1,boleto,2,188.94
ORD_000741,1,voucher,1,109.68
ORD_000742,1,boleto,2,543.76
ORD_000743,1,voucher,2,328.3
ORD_000744,1,credit_card,12,224.5
ORD_000745,1,debit_card,2,50.27
ORD_000746,1,boleto,6,74.02
ORD_000747,1,voucher,3,94.43
ORD_000748,1,boleto,12,141.04
ORD_000749,1,voucher,1,685.61
ORD_000750,1,voucher,1,130.08
ORD_000751,1,credit_card,2,137.93
ORD_000752,1,credit_card,2,509.87
ORD_000753,1,voucher,3,89.11
ORD_000754,1,boleto,2,150.72
ORD_000755,1,voucher,6,61.1
ORD_000756,1,voucher,6,525.43
ORD_000757,1,credit_card,2,175.93
ORD_000758,1,credit_card,1,235.69
ORD_000759,1,debit_card,1,196.55
ORD_000760,1,debit_card,1,129.28
ORD_000761,1,debit_card,6,437.74
ORD_000762,1,debit_card,2,523.12
ORD_000763,1,boleto,1,128.09
ORD_000764,1,credit_card,1,76.67
ORD_000765,1,debit_card,1,231.08
ORD_000766,1,boleto,1,75.92
ORD_000767,1,credit_card,1,311.55
ORD_000768,1,voucher,1,458.85
ORD_000769,1,boleto,2,84.56
ORD_000770,1,debit_card,1,42.46
ORD_000771,1,credit_card,12,201.37
ORD_000772,1,debit_card,2,105.22
ORD_000773,1,credit_card,3,219.14
ORD_000774,1,credit_card,6,98.31
ORD_000775,1,boleto,6,76.14
ORD_000776,1,debit_card,3,323.26
ORD_000777,1,voucher,2,112.05
ORD_000778,1,voucher,1,307.05
ORD_000779,1,voucher,2,185.33
ORD_000780,1,boleto,1,879.47
ORD_000781,1,credit_card,1,159.57
ORD_000782,1,voucher,1,58.32
ORD_000783,1,debit_card,1,288.57
ORD_000784,1,debit_card,3,76.59
ORD_000785,1,debit_card,2,122.16
ORD_000786,1,voucher,6,290.76
ORD_000787,1,debit_card,1,104.34
ORD_000788,1,credit_card,12,78.67
ORD_000789,1,boleto,12,29.29
ORD_000790,1,boleto,2,192.9
ORD_000791,1,boleto,1,59.0
ORD_000792,1,debit_card,6,43.55
ORD_000793,1,credit_card,12,107.56
ORD_000794,1,debit_card,1,204.04
ORD_000795,1,debit_card,2,136.58
ORD_000796,1,boleto,2,319.33
ORD_000797,1,debit_card,2,84.96
ORD_000798,1,credit_card,1,157.76
ORD_000799,1,credit_card,1,262.68
ORD_000800,1,voucher,1,577.74
ORD_000801,1,boleto,6,98.15
ORD_000802,1,debit_card,2,83.5
ORD_000803,1,voucher,6,283.68
ORD_000804,1,credit_card,1,39.07
ORD_000805,1,debit_card,6,393.48
ORD_000806,1,voucher,1,207.59
ORD_000807,1,credit_card,1,284.86
ORD_000808,1,credit_card,12,67.47
ORD_000809,1,debit_card,1,361.37
ORD_000810,1,debit_card,1,324.17
ORD_000811,1,debit_card,1,171.98
ORD_000812,1,debit_card,1,66.16
ORD_000813,1,debit_card,1,76.52
ORD_000814,1,debit_card,12,118.26
ORD_000815,1,boleto,1,95.24
ORD_000816,1,boleto,12,186.97
ORD_000817,1,voucher,6,267.96
ORD_000818,1,credit_card,6,179.26
ORD_000819,1,boleto,1,187.66
ORD_000820,1,boleto,3,676.02
ORD_000821,1,boleto,1,76.13
ORD_000822,1,credit_card,6,99.95
ORD_000823,1,boleto,2,113.47
ORD_000824,1,voucher,1,142.29
ORD_000825,1,credit_card,3,553.94
ORD_000826,1,debit_card,2,260.64
ORD_000827,1,debit_card,3,222.65
ORD_000828,1,boleto,1,22.85
ORD_000829,1,debit_card,12,287.51
ORD_000830,1,boleto,3,173.74
ORD_000831,1,voucher,1,209.92
ORD_000832,1,boleto,2,55.42
ORD_000833,1,voucher,2,108.71
ORD_000834,1,boleto,6,79.39
ORD_000835,1,boleto,12,201.19
ORD_000836,1,voucher,12,312.56
ORD_000837,1,debit_card,2,276.88
ORD_000838,1,debit_card,1,118.66
ORD_000839,1,boleto,3,88.37
ORD_000840,1,voucher,2,174.16
ORD_000841,1,boleto,1,113.75
ORD_000842,1,debit_card,6,137.8
ORD_000843,1,debit_card,1,81.05
ORD_000844,1,voucher,1,108.77
ORD_000845,1,boleto,3,123.11
ORD_000846,1,credit_card,12,293.48
ORD_000847,1,voucher,3,73.76
ORD_000848,1,debit_card,6,112.14
ORD_000849,1,credit_card,12,82.63
ORD_000850,1,credit_card,1,168.86
ORD_000851,1,voucher,3,177.19
ORD_000852,1,boleto,1,193.04
ORD_000853,1,boleto,6,357.54
ORD_000854,1,credit_card,6,191.53
ORD_000855,1,boleto,2,616.89
ORD_000856,1,debit_card,6,73.81
ORD_000857,1,debit_card,1,150.01
ORD_000858,1,credit_card,3,113.97
ORD_000859,1,voucher,1,215.66
ORD_000860,1,credit_card,1,82.85
ORD_000861,1,voucher,6,520.36
ORD_000862,1,boleto,1,114.63
ORD_000863,1,credit_card,2,57.3
ORD_000864,1,boleto,12,478.33
ORD_000865,1,boleto,1,78.91
ORD_000866,1,voucher,12,375.78
ORD_000867,1,voucher,1,152.78
ORD_000868,1,debit_card,2,88.43
ORD_000869,1,credit_card,2,116.94
ORD_000870,1,credit_card,1,296.53
ORD_000871,1,credit_card,3,58.6
ORD_000872,1,credit_card,1,321.4
ORD_000873,1,credit_card,3,82.87
ORD_000874,1,debit_card,1,285.6
ORD_000875,1,voucher,1,417.96
ORD_000876,1,voucher,2,79.09
ORD_000877,1,debit_card,3,75.39
ORD_000878,1,credit_card,1,57.43
ORD_000879,1,voucher,6,243.75
ORD_000880,1,credit_card,3,150.17
ORD_000881,1,credit_card,12,162.87
ORD_000882,1,voucher,12,159.98
ORD_000883,1,credit_card,12,197.97
ORD_000884,1,voucher,2,52.69
ORD_000885,1,voucher,1,145.57
ORD_000886,1,voucher,6,421.48
ORD_000887,1,debit_card,3,69.02
ORD_000888,1,voucher,1,225.16
ORD_000889,1,boleto,6,286.16
ORD_000890,1,debit_card,1,392.13
ORD_000891,1,boleto,12,52.16
ORD_000892,1,credit_card,6,166.83
ORD_000893,1,boleto,2,164.65
ORD_000894,1,credit_card,1,229.97
ORD_000895,1,voucher,6,197.21
ORD_000896,1,debit_card,2,110.42
ORD_000897,1,voucher,6,77.31
ORD_000898,1,boleto,3,93.62
ORD_000899,1,voucher,1,173.24
ORD_000900,1,debit_card,12,90.91
ORD_000901,1,voucher,3,70.01
ORD_000902,1,voucher,1,37.96
ORD_000903,1,credit_card,1,275.75
ORD_000904,1,credit_card,1,192.03
ORD_000905,1,voucher,2,59.92
ORD_000906,1,credit_card,1,87.79
ORD_000907,1,voucher,1,128.8
ORD_000908,1,debit_card,12,191.07
ORD_000909,1,debit_card,1,636.57
ORD_000910,1,credit_card,3,152.33
ORD_000911,1,boleto,1,36.94
ORD_000912,1,voucher,1,104.87
ORD_000913,1,debit_card,2,395.81
ORD_000914,1,debit_card,12,76.53
ORD_000915,1,credit_card,1,77.82
ORD_000916,1,credit_card,1,241.4
ORD_000917,1,credit_card,3,217.05
ORD_000918,1,boleto,2,27.52
ORD_000919,1,debit_card,1,55.06
ORD_000920,1,credit_card,3,194.51
ORD_000921,1,credit_card,6,263.38
ORD_000922,1,voucher,3,198.74
ORD_000923,1,credit_card,6,88.24
ORD_000924,1,voucher,3,286.21
ORD_000925,1,debit_card,3,97.5
ORD_000926,1,boleto,2,436.9
ORD_000927,1,debit_card,2,68.81
ORD_000928,1,debit_card,3,80.79
ORD_000929,1,credit_card,2,85.81
ORD_000930,1,voucher,3,172.98
ORD_000931,1,boleto,6,358.55
ORD_000932,1,credit_card,2,243.62
ORD_000933,1,debit_card,2,80.79
ORD_000934,1,voucher,6,141.8
ORD_000935,1,debit_card,1,463.84
ORD_000936,1,credit_card,1,192.77
ORD_000937,1,boleto,1,592.81
ORD_000938,1,voucher,2,147.56
ORD_000939,1,credit_card,1,206.32
ORD_000940,1,debit_card,3,91.6
ORD_000941,1,credit_card,2,67.13
ORD_000942,1,debit_card,1,84.27
ORD_000943,1,voucher,1,67.3
ORD_000944,1,credit_card,3,109.44
ORD_000945,1,credit_card,1,88.31
ORD_000946,1,debit_card,1,89.44
ORD_000947,1,boleto,1,140.43
ORD_000948,1,boleto,1,555.89
ORD_000949,1,voucher,12,89.51
ORD_000950,1,credit_card,1,292.17
ORD_000951,1,debit_card,6,169.44
ORD_000952,1,voucher,2,189.68
ORD_000953,1,credit_card,2,396.44
ORD_000954,1,boleto,2,43.46
ORD_000955,1,credit_card,2,575.55
ORD_000956,1,credit_card,12,61.98
ORD_000957,1,voucher,2,107.93
ORD_000958,1,boleto,12,272.74
ORD_000959,1,debit_card,1,64.27
ORD_000960,1,voucher,3,342.82
ORD_000961,1,debit_card,12,54.71
ORD_000962,1,boleto,3,350.18
ORD_000963,1,debit_card,1,65.6
ORD_000964,1,credit_card,6,147.88
ORD_000965,1,credit_card,2,97.47
ORD_000966,1,debit_card,3,68.18
ORD_000967,1,credit_card,1,77.16
ORD_000968,1,credit_card,1,294.83
ORD_000969,1,boleto,3,504.05
ORD_000970,1,boleto,3,61.48
ORD_000971,1,voucher,2,168.83
ORD_000972,1,boleto,1,98.19
ORD_000973,1,credit_card,6,130.98
ORD_000974,1,voucher,3,419.94
ORD_000975,1,credit_card,1,60.51
ORD_000976,1,credit_card,6,238.35
ORD_000977,1,voucher,3,213.5
ORD_000978,1,boleto,6,101.81
ORD_000979,1,credit_card,6,206.57
ORD_000980,1,boleto,3,417.38
ORD_000981,1,boleto,1,65.49
ORD_000982,1,debit_card,6,353.94
ORD_000983,1,debit_card,1,82.31
ORD_000984,1,credit_card,1,77.78
ORD_000985,1,boleto,3,198.8
ORD_000986,1,boleto,12,174.73
ORD_000987,1,boleto,2,122.64
ORD_000988,1,credit_card,2,150.18
ORD_000989,1,debit_card,1,108.67
ORD_000990,1,debit_card,3,514.33
ORD_000991,1,boleto,1,109.55
ORD_000992,1,boleto,6,32.27
ORD_000993,1,boleto,1,51.73
ORD_000994,1,debit_card,2,196.43
ORD_000995,1,boleto,6,442.16
ORD_000996,1,credit_card,1,157.57
ORD_000997,1,debit_card,2,660.91
ORD_000998,1,debit_card,1,214.55
ORD_000999,1,voucher,1,141.77
ORD_001000,1,credit_card,3,269.3
ORD_001001,1,boleto,6,129.38
ORD_001002,1,voucher,1,157.86
ORD_001003,1,boleto,1,420.38
ORD_001004,1,debit_card,2,123.63
ORD_001005,1,boleto,12,112.75
ORD_001006,1,credit_card,1,45.9
ORD_001007,1,voucher,6,110.82
ORD_001008,1,boleto,3,34.29
ORD_001009,1,debit_card,2,153.11
ORD_001010,1,debit_card,1,346.66
ORD_001011,1,debit_card,1,460.19
ORD_001012,1,debit_card,2,122.47
ORD_001013,1,credit_card,6,322.83
ORD_001014,1,voucher,12,245.68
ORD_001015,1,voucher,12,354.78
ORD_001016,1,credit_card,1,174.75
ORD_001017,1,boleto,1,83.18
ORD_001018,1,voucher,1,86.87
ORD_001019,1,credit_card,1,516.87
ORD_001020,1,boleto,2,234.21
ORD_001021,1,debit_card,2,134.53
ORD_001022,1,voucher,1,218.21
ORD_001023,1,voucher,12,62.35
ORD_001024,1,debit_card,3,101.77
ORD_001025,1,voucher,3,82.69
ORD_001026,1,voucher,2,168.4
ORD_001027,1,debit_card,2,230.53
ORD_001028,1,boleto,2,123.74
ORD_001029,1,boleto,2,87.29
ORD_001030,1,credit_card,12,75.24
ORD_001031,1,boleto,2,159.2
ORD_001032,1,voucher,2,97.98
ORD_001033,1,boleto,2,823.89
ORD_001034,1,credit_card,12,44.07
ORD_001035,1,debit_card,1,164.09
ORD_001036,1,boleto,12,99.33
ORD_001037,1,voucher,1,407.59
ORD_001038,1,credit_card,6,93.24
ORD_001039,1,credit_card,1,306.09
ORD_001040,1,debit_card,2,233.85
ORD_001041,1,voucher,1,247.62
ORD_001042,1,voucher,1,111.18
ORD_001043,1,voucher,2,58.31
ORD_001044,1,voucher,2,74.89
ORD_001045,1,boleto,1,174.47
ORD_001046,1,voucher,2,223.94
ORD_001047,1,debit_card,12,126.76
ORD_001048,1,boleto,2,223.06
ORD_001049,1,boleto,1,106.26
ORD_001050,1,voucher,1,235.19
ORD_001051,1,boleto,6,64.46
ORD_001052,1,voucher,1,226.15
ORD_001053,1,credit_card,6,155.6
ORD_001054,1,debit_card,1,72.16
ORD_001055,1,voucher,2,61.06
ORD_001056,1,boleto,2,70.52
ORD_001057,1,credit_card,3,625.4
ORD_001058,1,credit_card,3,195.18
ORD_001059,1,debit_card,12,325.77
ORD_001060,1,debit_card,1,342.97
ORD_001061,1,credit_card,6,42.33
ORD_001062,1,boleto,6,236.49
ORD_001063,1,credit_card,1,146.61
ORD_001064,1,voucher,1,127.49
ORD_001065,1,boleto,2,740.1
ORD_001066,1,debit_card,1,473.88
ORD_001067,1,voucher,3,276.73
ORD_001068,1,credit_card,1,429.82
ORD_001069,1,debit_card,2,363.38
ORD_001070,1,debit_card,6,451.71
ORD_001071,1,debit_card,12,183.48
ORD_001072,1,credit_card,2,137.29
ORD_001073,1,boleto,1,67.63
ORD_001074,1,boleto,6,183.76
ORD_001075,1,debit_card,1,86.17
ORD_001076,1,voucher,2,96.45
ORD_001077,1,credit_card,1,89.21
ORD_001078,1,boleto,6,117.55
ORD_001079,1,debit_card,2,236.22
ORD_001080,1,voucher,3,102.92
ORD_001081,1,boleto,1,54.34
ORD_001082,1,credit_card,12,250.47
ORD_001083,1,voucher,12,794.61
ORD_001084,1,debit_card,1,85.11
ORD_001085,1,debit_card,6,108.55
ORD_001086,1,credit_card,1,664.7
ORD_001087,1,boleto,6,74.52
ORD_001088,1,voucher,6,417.48
ORD_001089,1,credit_card,2,271.82
ORD_001090,1,boleto,2,145.61
ORD_001091,1,boleto,6,75.25
ORD_001092,1,debit_card,1,413.58
ORD_001093,1,voucher,1,86.5
ORD_001094,1,debit_card,3,98.75
ORD_001095,1,boleto,2,298.33
ORD_001096,1,credit_card,6,89.15
ORD_001097,1,voucher,12,762.21
ORD_001098,1,debit_card,6,331.68
ORD_001099,1,credit_card,1,218.68
ORD_001100,1,voucher,2,248.62
ORD_001101,1,boleto,3,88.1
ORD_001102,1,voucher,1,105.62
ORD_001103,1,voucher,6,133.58
ORD_001104,1,debit_card,2,53.21
ORD_001105,1,voucher,1,179.29
ORD_001106,1,boleto,1,186.86
ORD_001107,1,debit_card,2,377.66
ORD_001108,1,debit_card,3,95.38
ORD_001109,1,voucher,3,431.28
ORD_001110,1,boleto,1,46.7
ORD_001111,1,credit_card,6,96.73
ORD_001112,1,debit_card,1,692.08
ORD_001113,1,boleto,12,110.12
ORD_001114,1,credit_card,6,83.51
ORD_001115,1,voucher,3,390.62
ORD_001116,1,voucher,1,297.1
ORD_001117,1,voucher,1,34.52
ORD_001118,1,credit_card,1,56.95
ORD_001119,1,boleto,1,168.29
ORD_001120,1,debit_card,6,221.06
ORD_001121,1,debit_card,3,27.93
ORD_001122,1,debit_card,12,77.47
ORD_001123,1,voucher,1,113.41
ORD_001124,1,voucher,3,52.22
ORD_001125,1,boleto,6,71.82
ORD_001126,1,voucher,2,88.91
ORD_001127,1,boleto,1,160.26
ORD_001128,1,debit_card,3,94.01
ORD_001129,1,voucher,3,63.23
ORD_001130,1,credit_card,12,247.41
ORD_001131,1,voucher,6,220.19
ORD_001132,1,credit_card,2,63.85
ORD_001133,1,debit_card,1,171.81
ORD_001134,1,boleto,1,438.71
ORD_001135,1,voucher,12,69.64
ORD_001136,1,voucher,2,143.09
ORD_001137,1,credit_card,3,58.12
ORD_001138,1,voucher,3,115.91
ORD_001139,1,credit_card,2,229.92
ORD_001140,1,credit_card,6,40.39
ORD_001141,1,boleto,1,288.76
ORD_001142,1,debit_card,6,120.92
ORD_001143,1,voucher,6,157.09
ORD_001144,1,debit_card,1,636.35
ORD_001145,1,debit_card,1,107.83
ORD_001146,1,credit_card,3,456.27
ORD_001147,1,boleto,1,371.83
ORD_001148,1,boleto,1,271.22
ORD_001149,1,voucher,2,348.82
ORD_001150,1,boleto,3,148.08
ORD_001151,1,voucher,12,68.85
ORD_001152,1,boleto,2,72.33
ORD_001153,1,credit_card,1,42.52
ORD_001154,1,debit_card,2,374.09
ORD_001155,1,credit_card,6,95.99
ORD_001156,1,voucher,1,160.49
ORD_001157,1,debit_card,1,95.18
ORD_001158,1,debit_card,1,94.08
ORD_001159,1,voucher,2,169.01
ORD_001160,1,debit_card,12,190.39
ORD_001161,1,debit_card,6,91.84
ORD_001162,1,debit_card,3,135.2
ORD_001163,1,credit_card,6,70.85
ORD_001164,1,credit_card,6,77.89
ORD_001165,1,debit_card,2,85.82
ORD_001166,1,voucher,3,42.75
ORD_001167,1,debit_card,12,132.82
ORD_001168,1,credit_card,2,89.84
ORD_001169,1,debit_card,6,592.24
ORD_001170,1,debit_card,12,125.42
ORD_001171,1,boleto,2,91.89
ORD_001172,1,credit_card,3,280.94
ORD_001173,1,voucher,2,384.86
ORD_001174,1,debit_card,3,116.68
ORD_001175,1,boleto,1,86.17
ORD_001176,1,boleto,1,35.05
ORD_001177,1,credit_card,6,144.98
ORD_001178,1,debit_card,3,60.59
ORD_001179,1,credit_card,12,305.32
ORD_001180,1,voucher,3,106.83
ORD_001181,1,boleto,6,170.65
ORD_001182,1,credit_card,12,103.61
ORD_001183,1,voucher,1,477.41
ORD_001184,1,debit_card,6,28.84
ORD_001185,1,debit_card,1,153.86
ORD_001186,1,credit_card,6,460.8
ORD_001187,1,boleto,6,147.35
ORD_001188,1,voucher,2,228.79
ORD_001189,1,voucher,6,348.47
ORD_001190,1,debit_card,2,245.28
ORD_001191,1,boleto,3,467.12
ORD_001192,1,boleto,1,90.76
ORD_001193,1,voucher,1,33.98
ORD_001194,1,boleto,3,582.85
ORD_001195,1,debit_card,2,52.55
ORD_001196,1,debit_card,1,209.78
ORD_001197,1,boleto,1,155.42
ORD_001198,1,credit_card,6,157.18
ORD_001199,1,credit_card,1,513.2
ORD_001200,1,voucher,6,36.99
ORD_001201,1,boleto,1,86.88
ORD_001202,1,boleto,2,110.93
ORD_001203,1,debit_card,2,192.62
ORD_001204,1,boleto,1,117.72
ORD_001205,1,credit_card,1,743.52
ORD_001206,1,boleto,2,85.78
ORD_001207,1,boleto,2,94.88
ORD_001208,1,voucher,6,68.36
ORD_001209,1,debit_card,2,96.42
ORD_001210,1,credit_card,1,326.3
ORD_001211,1,credit_card,2,400.04
ORD_001212,1,credit_card,12,98.87
ORD_001213,1,debit_card,1,329.73
ORD_001214,1,credit_card,12,99.37
ORD_001215,1,boleto,3,152.98
ORD_001216,1,voucher,3,202.13
ORD_001217,1,voucher,2,104.19
ORD_001218,1,credit_card,1,56.87
ORD_001219,1,debit_card,3,105.75
ORD_001220,1,voucher,3,454.79
ORD_001221,1,voucher,3,40.43
ORD_001222,1,credit_card,3,349.55
ORD_001223,1,voucher,1,331.03
ORD_001224,1,voucher,2,100.48
ORD_001225,1,voucher,1,238.12
ORD_001226,1,credit_card,6,461.38
ORD_001227,1,debit_card,2,443.86
ORD_001228,1,debit_card,2,209.08
ORD_001229,1,debit_card,12,145.66
ORD_001230,1,credit_card,3,126.49
ORD_001231,1,credit_card,6,295.12
ORD_001232,1,debit_card,12,111.2
ORD_001233,1,debit_card,3,237.61
ORD_001234,1,voucher,2,77.53
ORD_001235,1,debit_card,2,36.5
ORD_001236,1,boleto,1,74.43
ORD_001237,1,credit_card,3,601.82
ORD_001238,1,voucher,2,318.88
ORD_001239,1,boleto,1,391.53
ORD_001240,1,credit_card,1,251.83
ORD_001241,1,boleto,6,71.66
ORD_001242,1,credit_card,1,90.3
ORD_001243,1,voucher,1,218.64
ORD_001244,1,voucher,2,149.13
ORD_001245,1,credit_card,2,239.99
ORD_001246,1,credit_card,2,244.22
ORD_001247,1,boleto,1,257.39
ORD_001248,1,voucher,1,88.53
ORD_001249,1,debit_card,1,206.71
ORD_001250,1,credit_card,12,62.58
ORD_001251,1,credit_card,3,73.96
ORD_001252,1,voucher,6,159.45
ORD_001253,1,credit_card,3,54.75
ORD_001254,1,voucher,2,50.37
ORD_001255,1,boleto,2,183.88
ORD_001256,1,boleto,2,86.5
ORD_001257,1,debit_card,2,52.09
ORD_001258,1,debit_card,1,537.1
ORD_001259,1,voucher,1,76.91
ORD_001260,1,debit_card,2,108.85
ORD_001261,1,credit_card,3,382.73
ORD_001262,1,debit_card,6,113.93
ORD_001263,1,voucher,6,110.4
ORD_001264,1,boleto,1,205.76
ORD_001265,1,boleto,2,114.61
ORD_001266,1,voucher,2,276.98
ORD_001267,1,voucher,2,380.58
ORD_001268,1,debit_card,1,202.44
ORD_001269,1,voucher,1,449.68
ORD_001270,1,boleto,1,298.92
ORD_001271,1,voucher,1,282.1
ORD_001272,1,boleto,1,420.84
ORD_001273,1,voucher,1,218.72
ORD_001274,1,credit_card,1,90.73
ORD_001275,1,boleto,6,246.55
ORD_001276,1,boleto,1,209.14
ORD_001277,1,boleto,1,67.37
ORD_001278,1,credit_card,2,246.73
ORD_001279,1,debit_card,1,375.06
ORD_001280,1,boleto,6,47.83
ORD_001281,1,credit_card,3,146.97
ORD_001282,1,boleto,1,187.53
ORD_001283,1,boleto,2,70.58
ORD_001284,1,debit_card,2,111.53
ORD_001285,1,credit_card,6,171.06
ORD_001286,1,debit_card,2,149.59
ORD_001287,1,voucher,1,316.22
ORD_001288,1,boleto,2,158.68
ORD_001289,1,debit_card,1,59.86
ORD_001290,1,credit_card,6,773.83
ORD_001291,1,boleto,1,241.13
ORD_001292,1,credit_card,2,100.76
ORD_001293,1,voucher,1,131.5
ORD_001294,1,debit_card,1,199.36
ORD_001295,1,boleto,1,124.97
ORD_001296,1,voucher,2,193.85
ORD_001297,1,debit_card,1,304.83
ORD_001298,1,credit_card,2,246.53
ORD_001299,1,debit_card,3,247.16
ORD_001300,1,credit_card,6,250.7
ORD_001301,1,boleto,6,237.22
ORD_001302,1,voucher,3,154.35
ORD_001303,1,credit_card,6,150.43
ORD_001304,1,credit_card,1,157.96
ORD_001305,1,debit_card,2,828.16
ORD_001306,1,voucher,1,268.76
ORD_001307,1,boleto,2,120.53
ORD_001308,1,voucher,1,156.22
ORD_001309,1,debit_card,12,70.76
ORD_001310,1,debit_card,1,192.52
ORD_001311,1,voucher,3,327.65
ORD_001312,1,debit_card,3,293.64
ORD_001313,1,boleto,3,103.41
ORD_001314,1,boleto,3,66.77
ORD_001315,1,voucher,6,96.57
ORD_001316,1,debit_card,2,122.75
ORD_001317,1,voucher,6,191.37
ORD_001318,1,boleto,3,362.03
ORD_001319,1,boleto,6,319.13
ORD_001320,1,voucher,3,78.06
ORD_001321,1,voucher,2,90.68
ORD_001322,1,debit_card,1,358.2
ORD_001323,1,debit_card,12,191.95
ORD_001324,1,credit_card,1,235.33
ORD_001325,1,credit_card,6,58.49
ORD_001326,1,voucher,3,178.03
ORD_001327,1,boleto,3,153.37
ORD_001328,1,credit_card,2,63.46
ORD_001329,1,debit_card,1,50.86
ORD_001330,1,voucher,3,79.6
ORD_001331,1,debit_card,2,130.13
ORD_001332,1,debit_card,1,240.94
ORD_001333,1,boleto,3,207.03
ORD_001334,1,voucher,1,139.32
ORD_001335,1,boleto,3,118.93
ORD_001336,1,boleto,12,46.03
ORD_001337,1,boleto,1,296.83
ORD_001338,1,debit_card,2,85.67
ORD_001339,1,boleto,2,385.26
ORD_001340,1,boleto,1,78.11
ORD_001341,1,voucher,2,211.58
ORD_001342,1,boleto,1,538.14
ORD_001343,1,boleto,6,457.03
ORD_001344,1,debit_card,12,244.33
ORD_001345,1,debit_card,6,92.18
ORD_001346,1,credit_card,12,136.03
ORD_001347,1,debit_card,3,318.66
ORD_001348,1,boleto,6,275.65
ORD_001349,1,debit_card,2,84.85
ORD_001350,1,boleto,6,137.99
ORD_001351,1,credit_card,12,134.28
ORD_001352,1,debit_card,1,306.48
ORD_001353,1,voucher,6,117.05
ORD_001354,1,voucher,2,146.48
ORD_001355,1,debit_card,3,293.91
ORD_001356,1,credit_card,6,67.19
ORD_001357,1,boleto,6,118.88
ORD_001358,1,voucher,3,107.71
ORD_001359,1,boleto,1,811.78
ORD_001360,1,debit_card,1,102.03
ORD_001361,1,credit_card,12,84.99
ORD_001362,1,boleto,2,427.42
ORD_001363,1,voucher,1,731.73
ORD_001364,1,boleto,12,125.78
ORD_001365,1,debit_card,2,60.79
ORD_001366,1,debit_card,12,125.0
ORD_001367,1,voucher,1,117.73
ORD_001368,1,debit_card,12,311.69
ORD_001369,1,voucher,6,319.61
ORD_001370,1,voucher,2,410.43
ORD_001371,1,voucher,1,441.1
ORD_001372,1,voucher,3,200.83
ORD_001373,1,boleto,6,91.62
ORD_001374,1,boleto,1,665.37
ORD_001375,1,debit_card,1,376.69
ORD_001376,1,credit_card,2,92.26
ORD_001377,1,credit_card,1,393.34
ORD_001378,1,voucher,1,42.79
ORD_001379,1,boleto,2,205.24
ORD_001380,1,boleto,1,401.44
ORD_001381,1,debit_card,12,99.45
ORD_001382,1,voucher,6,48.33
ORD_001383,1,voucher,1,564.18
ORD_001384,1,credit_card,12,173.64
ORD_001385,1,debit_card,1,337.8
ORD_001386,1,voucher,2,153.39
ORD_001387,1,debit_card,1,249.82
ORD_001388,1,boleto,1,214.97
ORD_001389,1,boleto,2,521.23
ORD_001390,1,debit_card,12,77.46
ORD_001391,1,credit_card,2,311.97
ORD_001392,1,boleto,1,411.93
ORD_001393,1,credit_card,1,234.52
ORD_001394,1,debit_card,1,30.25
ORD_001395,1,debit_card,2,74.99
ORD_001396,1,boleto,6,23.38
ORD_001397,1,boleto,1,176.53
ORD_001398,1,boleto,1,100.09
ORD_001399,1,debit_card,2,509.63
ORD_001400,1,voucher,2,175.88
ORD_001401,1,voucher,2,400.22
ORD_001402,1,voucher,1,82.42
ORD_001403,1,debit_card,1,257.89
ORD_001404,1,credit_card,2,551.23
ORD_001405,1,voucher,1,217.83
ORD_001406,1,credit_card,1,122.46
ORD_001407,1,voucher,1,330.6
ORD_001408,1,debit_card,1,68.12
ORD_001409,1,debit_card,6,58.4
ORD_001410,1,debit_card,1,136.83
ORD_001411,1,boleto,1,67.05
ORD_001412,1,boleto,1,409.78
ORD_001413,1,credit_card,12,269.27
ORD_001414,1,debit_card,2,277.74
ORD_001415,1,debit_card,1,254.95
ORD_001416,1,boleto,3,322.49
ORD_001417,1,credit_card,2,160.78
ORD_001418,1,debit_card,6,284.76
ORD_001419,1,voucher,2,247.43
ORD_001420,1,debit_card,1,247.15
ORD_001421,1,voucher,2,833.08
ORD_001422,1,boleto,2,336.75
ORD_001423,1,debit_card,2,224.08
ORD_001424,1,boleto,6,125.67
ORD_001425,1,boleto,6,291.05
ORD_001426,1,credit_card,3,101.5
ORD_001427,1,debit_card,1,180.82
ORD_001428,1,voucher,1,111.81
ORD_001429,1,debit_card,1,212.15
ORD_001430,1,voucher,1,193.6
ORD_001431,1,credit_card,2,120.37
